"plant_name","plant_name_full","Level.3","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","plant.in.GB"
"Cucurbita moschata","Cucurbita moschata","Inner Mongolia","China","Asia-Temperate",1,"","","","","","",""
"Cucurbita moschata","Cucurbita moschata","Venezuelan Antilles","Caribbean","Southern America",1,"","","","","","",""
"Cucurbita moschata","Cucurbita moschata","Nicaragua","Central America","Southern America",1,"","","","","","",""
"Cucurbita moschata","Cucurbita moschata","Georgia","Southeastern U.S.A.","Northern America",1,"","","","","","",""
"Cucurbita moschata","Cucurbita moschata","Cameroon","West-Central Tropical Africa","Africa",1,"","","","","","",""
"Cucurbita moschata","Cucurbita moschata","Spain","Southwestern Europe","Europe",1,"","","","","","",""
"Cucurbita moschata","Cucurbita moschata","Korea","Eastern Asia","Asia-Temperate",1,"","","","","","",""
"Cyathodes glauca","Cyathodes glauca","Tasmania","Australia","Australasia",0,"","","","","","",""
"Cyclamen persicum","Cyclamen persicum","Palestine","Western Asia","Asia-Temperate",0,"","","","","","",""
"Cyclamen persicum","Cyclamen persicum","Lebanon-Syria","Western Asia","Asia-Temperate",0,"","","","","","",""
"Cyclamen persicum","Cyclamen persicum","East Aegean Is.","Western Asia","Asia-Temperate",0,"","","","","","",""
"Cyclamen persicum","Cyclamen persicum","Italy","Southeastern Europe","Europe",1,"Yes","","","","","",""
"Cyclamen persicum","Cyclamen persicum","Kriti","Southeastern Europe","Europe",0,"","","","","","",""
"Cyclamen persicum","Cyclamen persicum","Turkey","Western Asia","Asia-Temperate",0,"","","","","","",""
"Cyclamen persicum","Cyclamen persicum","Algeria","Northern Africa","Africa",0,"","","","","","",""
"Cyclamen persicum","Cyclamen persicum","Cyprus","Western Asia","Asia-Temperate",0,"","","","","","",""
"Cyclamen persicum","Cyclamen persicum","Greece","Southeastern Europe","Europe",0,"","","","","","",""
"Cyclamen persicum","Cyclamen persicum","Tunisia","Northern Africa","Africa",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Windward Is.","Caribbean","Southern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Colombia","Western South America","Southern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Costa Rica","Central America","Southern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Leeward Is.","Caribbean","Southern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Mexico Southwest","Mexico","Northern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Georgia","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Haiti","Caribbean","Southern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","North Carolina","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Honduras","Central America","Southern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Texas","South-Central U.S.A.","Northern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Mississippi","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Panamá","Central America","Southern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Virginia","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Puerto Rico","Caribbean","Southern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Louisiana","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Cuba","Caribbean","Southern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Suriname","Northern South America","Southern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Trinidad-Tobago","Caribbean","Southern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Nicaragua","Central America","Southern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Alabama","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Guyana","Northern South America","Southern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Jamaica","Caribbean","Southern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Delaware","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Belize","Central America","Southern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Florida","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Venezuela","Northern South America","Southern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","French Guiana","Northern South America","Southern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","South Carolina","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Brazil North","Brazil","Southern America",0,"","","","","","",""
"Cyrilla racemiflora","Cyrilla racemiflora","Dominican Republic","Caribbean","Southern America",0,"","","","","","",""
"Daboecia azorica","Daboecia azorica","Azores","Macaronesia","Africa",0,"","","","","","",""
"Daboecia cantabrica","Daboecia cantabrica","Portugal","Southwestern Europe","Europe",0,"","","","","","",""
"Daboecia cantabrica","Daboecia cantabrica","New Zealand North","New Zealand","Australasia",1,"","","","","","",""
"Daboecia cantabrica","Daboecia cantabrica","Ireland","Northern Europe","Europe",1,"","","","","","",""
"Daboecia cantabrica","Daboecia cantabrica","France","Southwestern Europe","Europe",0,"","","","","","",""
"Daboecia cantabrica","Daboecia cantabrica","Spain","Southwestern Europe","Europe",0,"","","","","","",""
"Daboecia cantabrica","Daboecia cantabrica","New Zealand South","New Zealand","Australasia",1,"","","","","","",""
"Dampiera linearis","Dampiera linearis","Western Australia","Australia","Australasia",0,"","","","","","",""
"Daphne bholua","Daphne bholua","Nepal","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","","",""
"Daphne bholua","Daphne bholua","Myanmar","Indo-China","Asia-Tropical",0,"","","Yes","Yes","","",""
"Daphne bholua","Daphne bholua","East Himalaya","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","","",""
"Daphne bholua","Daphne bholua","Vietnam","Indo-China","Asia-Tropical",0,"","","Yes","Yes","","",""
"Daphne bholua","Daphne bholua","China South-Central","China","Asia-Temperate",0,"","","Yes","Yes","","",""
"Daphne bholua","Daphne bholua","Assam","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","","",""
"Daphne bholua","Daphne bholua","Tibet","China","Asia-Temperate",0,"","","Yes","Yes","","",""
"Daphne laureola","Daphne laureola","Tasmania","Australia","Australasia",1,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Sweden","Northern Europe","Europe",1,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","British Columbia","Western Canada","Northern America",1,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Austria","Middle Europe","Europe",0,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Corse","Southwestern Europe","Europe",0,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Spain","Southwestern Europe","Europe",0,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","New Zealand North","New Zealand","Australasia",1,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Denmark","Northern Europe","Europe",1,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Yugoslavia","Southeastern Europe","Europe",0,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Italy","Southeastern Europe","Europe",0,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Hungary","Middle Europe","Europe",0,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","France","Southwestern Europe","Europe",0,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Romania","Southeastern Europe","Europe",0,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Albania","Southeastern Europe","Europe",0,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Azores","Macaronesia","Africa",0,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Great Britain","Northern Europe","Europe",0,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Bulgaria","Southeastern Europe","Europe",0,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Sardegna","Southwestern Europe","Europe",0,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Washington","Northwestern U.S.A.","Northern America",1,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Belgium","Middle Europe","Europe",0,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Greece","Southeastern Europe","Europe",0,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Oregon","Northwestern U.S.A.","Northern America",1,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Algeria","Northern Africa","Africa",0,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Krym","Eastern Europe","Europe",1,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Switzerland","Middle Europe","Europe",0,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Germany","Middle Europe","Europe",0,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","New Zealand South","New Zealand","Australasia",1,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Sicilia","Southeastern Europe","Europe",0,"","","","","","","Yes"
"Daphne laureola","Daphne laureola","Morocco","Northern Africa","Africa",0,"","","","","","","Yes"
"Daphne odora","Daphne odora","China South-Central","China","Asia-Temperate",0,"","","Yes","","","",""
"Daphne odora","Daphne odora","Taiwan","Eastern Asia","Asia-Temperate",0,"","","Yes","","","",""
"Daphne odora","Daphne odora","Vietnam","Indo-China","Asia-Tropical",0,"","","Yes","","","",""
"Daphne odora","Daphne odora","China Southeast","China","Asia-Temperate",0,"","","Yes","","","",""
"Daviesia latifolia","Daviesia latifolia","Victoria","Australia","Australasia",0,"","","","","","",""
"Daviesia latifolia","Daviesia latifolia","Tasmania","Australia","Australasia",0,"","","","","","",""
"Daviesia latifolia","Daviesia latifolia","Queensland","Australia","Australasia",0,"","","","","","",""
"Daviesia latifolia","Daviesia latifolia","New South Wales","Australia","Australasia",0,"","","","","","",""
"Daviesia ulicifolia","Daviesia ulicifolia","Western Australia","Australia","Australasia",0,"","","","","","",""
"Daviesia ulicifolia","Daviesia ulicifolia","New South Wales","Australia","Australasia",0,"","","","","","",""
"Daviesia ulicifolia","Daviesia ulicifolia","Victoria","Australia","Australasia",0,"","","","","","",""
"Daviesia ulicifolia","Daviesia ulicifolia","South Australia","Australia","Australasia",0,"","","","","","",""
"Daviesia ulicifolia","Daviesia ulicifolia","Queensland","Australia","Australasia",0,"","","","","","",""
"Daviesia ulicifolia","Daviesia ulicifolia","Tasmania","Australia","Australasia",0,"","","","","","",""
"Dillwynia brunioides","Dillwynia brunioides","Victoria","Australia","Australasia",0,"","","","","","",""
"Dillwynia brunioides","Dillwynia brunioides","New South Wales","Australia","Australasia",0,"","","","","","",""
"Dillwynia floribunda","Dillwynia floribunda","Victoria","Australia","Australasia",0,"","","","","","",""
"Dillwynia floribunda","Dillwynia floribunda","Queensland","Australia","Australasia",0,"","","","","","",""
"Dillwynia floribunda","Dillwynia floribunda","New South Wales","Australia","Australasia",0,"","","","","","",""
"Dillwynia floribunda","Dillwynia floribunda","South Australia","Australia","Australasia",0,"","","","","","",""
"Dillwynia glaberrima","Dillwynia glaberrima","South Australia","Australia","Australasia",0,"","","","","","",""
"Dillwynia glaberrima","Dillwynia glaberrima","New South Wales","Australia","Australasia",0,"","","","","","",""
"Dillwynia glaberrima","Dillwynia glaberrima","Queensland","Australia","Australasia",0,"","","","","","",""
"Dillwynia glaberrima","Dillwynia glaberrima","Victoria","Australia","Australasia",0,"","","","","","",""
"Dillwynia glaberrima","Dillwynia glaberrima","Tasmania","Australia","Australasia",0,"","","","","","",""
"Dillwynia sericea","Dillwynia sericea","South Australia","Australia","Australasia",0,"","","","","","",""
"Dillwynia sericea","Dillwynia sericea","Queensland","Australia","Australasia",0,"","","","","","",""
"Dillwynia sericea","Dillwynia sericea","Tasmania","Australia","Australasia",0,"","","","","","",""
"Dillwynia sericea","Dillwynia sericea","Victoria","Australia","Australasia",0,"","","","","","",""
"Dillwynia sericea","Dillwynia sericea","New South Wales","Australia","Australasia",0,"","","","","","",""
"Dillwynia uncinata","Dillwynia uncinata","Western Australia","Australia","Australasia",0,"","","","","","",""
"Dillwynia uncinata","Dillwynia uncinata","Victoria","Australia","Australasia",0,"","","","","","",""
"Dillwynia uncinata","Dillwynia uncinata","South Australia","Australia","Australasia",0,"","","","","","",""
"Diplolaena angustifolia","Diplolaena angustifolia","Western Australia","Australia","Australasia",0,"","","","","","",""
"Drimys winteri","Drimys winteri","Argentina South","Southern South America","Southern America",0,"","","Yes","Yes","","",""
"Drimys winteri","Drimys winteri","Chile South","Southern South America","Southern America",0,"","","Yes","Yes","","",""
"Drimys winteri","Drimys winteri","Chile Central","Southern South America","Southern America",0,"","","Yes","Yes","","",""
"Durio zibethinus","Durio zibethinus","Nicobar Is.","Indo-China","Asia-Tropical",1,"","","","","","",""
"Durio zibethinus","Durio zibethinus","Lesser Sunda Is.","Malesia","Asia-Tropical",1,"","","","","","",""
"Durio zibethinus","Durio zibethinus","Vietnam","Indo-China","Asia-Tropical",1,"Yes","Yes","","","","",""
"Durio zibethinus","Durio zibethinus","Malaya","Malesia","Asia-Tropical",1,"","","","","","",""
"Durio zibethinus","Durio zibethinus","Sumatera","Malesia","Asia-Tropical",0,"","","","","","",""
"Durio zibethinus","Durio zibethinus","Jawa","Malesia","Asia-Tropical",1,"","","","","","",""
"Durio zibethinus","Durio zibethinus","Philippines","Malesia","Asia-Tropical",1,"Yes","","","","","",""
"Durio zibethinus","Durio zibethinus","India","Indian Subcontinent","Asia-Tropical",1,"","","","","","",""
"Durio zibethinus","Durio zibethinus","Andaman Is.","Indo-China","Asia-Tropical",1,"","","","","","",""
"Durio zibethinus","Durio zibethinus","Thailand","Indo-China","Asia-Tropical",1,"Yes","","","","","",""
"Durio zibethinus","Durio zibethinus","Laos","Indo-China","Asia-Tropical",1,"","","","","","",""
"Durio zibethinus","Durio zibethinus","Myanmar","Indo-China","Asia-Tropical",1,"","","","","","",""
"Durio zibethinus","Durio zibethinus","Borneo","Malesia","Asia-Tropical",0,"Yes","","","","","",""
"Elaeocarpus hookerianus","Elaeocarpus hookerianus","New Zealand South","New Zealand","Australasia",0,"","","","","","",""
"Elaeocarpus hookerianus","Elaeocarpus hookerianus","New Zealand North","New Zealand","Australasia",0,"","","","","","",""
"Embothrium coccineum","Embothrium coccineum","Chile South","Southern South America","Southern America",0,"","","Yes","Yes","","",""
"Embothrium coccineum","Embothrium coccineum","Chile Central","Southern South America","Southern America",0,"","","Yes","Yes","","",""
"Embothrium coccineum","Embothrium coccineum","Argentina South","Southern South America","Southern America",0,"","","Yes","Yes","","",""
"Engelhardia roxburghiana","Engelhardia roxburghiana","Taiwan","Eastern Asia","Asia-Temperate",0,"Yes","Yes","","","","",""
"Engelhardia roxburghiana","Engelhardia roxburghiana","Laos","Indo-China","Asia-Tropical",0,"","","","","","",""
"Engelhardia roxburghiana","Engelhardia roxburghiana","Vietnam","Indo-China","Asia-Tropical",0,"","","","","","",""
"Engelhardia roxburghiana","Engelhardia roxburghiana","China South-Central","China","Asia-Temperate",0,"","","","","","",""
"Engelhardia roxburghiana","Engelhardia roxburghiana","Borneo","Malesia","Asia-Tropical",0,"","","","","","",""
"Engelhardia roxburghiana","Engelhardia roxburghiana","Malaya","Malesia","Asia-Tropical",0,"","","","","","",""
"Engelhardia roxburghiana","Engelhardia roxburghiana","Bangladesh","Indian Subcontinent","Asia-Tropical",0,"","","","","","",""
"Engelhardia roxburghiana","Engelhardia roxburghiana","Cambodia","Indo-China","Asia-Tropical",0,"","","","","","",""
"Engelhardia roxburghiana","Engelhardia roxburghiana","Hainan","China","Asia-Temperate",0,"","","","","","",""
"Engelhardia roxburghiana","Engelhardia roxburghiana","China Southeast","China","Asia-Temperate",0,"","","","","","",""
"Engelhardia roxburghiana","Engelhardia roxburghiana","Myanmar","Indo-China","Asia-Tropical",0,"","","","","","",""
"Engelhardia roxburghiana","Engelhardia roxburghiana","Sumatera","Malesia","Asia-Tropical",0,"","","","","","",""
"Engelhardia roxburghiana","Engelhardia roxburghiana","Thailand","Indo-China","Asia-Tropical",0,"","","","","","",""
"Engelhardia roxburghiana","Engelhardia roxburghiana","Assam","Indian Subcontinent","Asia-Tropical",0,"","","","","","",""
"Entelea arborescens","Entelea arborescens","Ecuador","Western South America","Southern America",1,"","","","","","",""
"Entelea arborescens","Entelea arborescens","New Zealand North","New Zealand","Australasia",0,"","","","","","",""
"Entelea arborescens","Entelea arborescens","New Zealand South","New Zealand","Australasia",0,"","","","","","",""
"Epacris impressa","Epacris impressa","South Australia","Australia","Australasia",0,"","","","","","",""
"Epacris impressa","Epacris impressa","New South Wales","Australia","Australasia",0,"","","","","","",""
"Epacris impressa","Epacris impressa","Victoria","Australia","Australasia",0,"","","","","","",""
"Epacris impressa","Epacris impressa","Tasmania","Australia","Australasia",0,"","","","","","",""
"Epacris lanuginosa","Epacris lanuginosa","Victoria","Australia","Australasia",0,"","","","","","",""
"Epacris lanuginosa","Epacris lanuginosa","Tasmania","Australia","Australasia",0,"","","","","","",""
"Epacris obtusifolia","Epacris obtusifolia","Victoria","Australia","Australasia",0,"","","","","","",""
"Epacris obtusifolia","Epacris obtusifolia","New South Wales","Australia","Australasia",0,"","","","","","",""
"Epacris obtusifolia","Epacris obtusifolia","Queensland","Australia","Australasia",0,"","","","","","",""
"Epacris obtusifolia","Epacris obtusifolia","Tasmania","Australia","Australasia",0,"","","","","","",""
"Erica autumnalis","Erica autumnalis","Cape Provinces","Southern Africa","Africa",0,"","","","","","",""
"Erica baccans","Erica baccans","Tasmania","Australia","Australasia",1,"","","","","","",""
"Erica baccans","Erica baccans","New Zealand North","New Zealand","Australasia",1,"","","","","","",""
"Erica baccans","Erica baccans","Cape Provinces","Southern Africa","Africa",0,"","","","","","",""
"Erica bauera","Erica bauera","Cape Provinces","Southern Africa","Africa",0,"","","","","","",""
"Erica canaliculata","Erica canaliculata","Cape Provinces","Southern Africa","Africa",0,"","","","","","",""
"Erica carnea","Erica carnea","Albania","Southeastern Europe","Europe",0,"","","","","","",""
"Erica carnea","Erica carnea","Italy","Southeastern Europe","Europe",0,"","","","","","",""
"Erica carnea","Erica carnea","Germany","Middle Europe","Europe",0,"Yes","Yes","","","","",""
"Erica carnea","Erica carnea","Yugoslavia","Southeastern Europe","Europe",0,"","","","","","",""
"Erica carnea","Erica carnea","Greece","Southeastern Europe","Europe",0,"","","","","","",""
"Erica carnea","Erica carnea","France","Southwestern Europe","Europe",0,"","","","","","",""
"Erica carnea","Erica carnea","Switzerland","Middle Europe","Europe",0,"","","","","","",""
"Erica carnea","Erica carnea","Austria","Middle Europe","Europe",0,"","","","","","",""
"Erica carnea","Erica carnea","Czechoslovakia","Middle Europe","Europe",0,"","","","","","",""
"Erica ciliaris","Erica ciliaris","Great Britain","Northern Europe","Europe",0,"Yes","Yes","Yes","Yes","","","Yes"
"Erica ciliaris","Erica ciliaris","France","Southwestern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Erica ciliaris","Erica ciliaris","Spain","Southwestern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Erica ciliaris","Erica ciliaris","Ireland","Northern Europe","Europe",1,"","","Yes","Yes","","","Yes"
"Erica ciliaris","Erica ciliaris","Portugal","Southwestern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Erica ciliaris","Erica ciliaris","Morocco","Northern Africa","Africa",0,"","","Yes","Yes","","","Yes"
"Erica cinerea","Erica cinerea","Italy","Southeastern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Erica cinerea","Erica cinerea","Føroyar","Northern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Erica cinerea","Erica cinerea","Maine","Northeastern U.S.A.","Northern America",1,"","","Yes","Yes","Yes","Yes","Yes"
"Erica cinerea","Erica cinerea","Belgium","Middle Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Erica cinerea","Erica cinerea","Germany","Middle Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Erica cinerea","Erica cinerea","Spain","Southwestern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Erica cinerea","Erica cinerea","Norway","Northern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Erica cinerea","Erica cinerea","Madeira","Macaronesia","Africa",1,"","","Yes","Yes","Yes","Yes","Yes"
"Erica cinerea","Erica cinerea","France","Southwestern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Erica cinerea","Erica cinerea","Ireland","Northern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Erica cinerea","Erica cinerea","Portugal","Southwestern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Erica cinerea","Erica cinerea","New Zealand South","New Zealand","Australasia",1,"","","Yes","Yes","Yes","Yes","Yes"
"Erica cinerea","Erica cinerea","New Zealand North","New Zealand","Australasia",1,"","","Yes","Yes","Yes","Yes","Yes"
"Erica cinerea","Erica cinerea","South Australia","Australia","Australasia",1,"","","Yes","Yes","Yes","Yes","Yes"
"Erica cinerea","Erica cinerea","Great Britain","Northern Europe","Europe",0,"Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Erica cinerea","Erica cinerea","Massachusetts","Northeastern U.S.A.","Northern America",1,"","","Yes","Yes","Yes","Yes","Yes"
"Erica cinerea","Erica cinerea","Netherlands","Middle Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Erica lusitanica","Erica lusitanica","Spain","Southwestern Europe","Europe",0,"","","","","","","Yes"
"Erica lusitanica","Erica lusitanica","Oregon","Northwestern U.S.A.","Northern America",1,"","","","","","","Yes"
"Erica lusitanica","Erica lusitanica","New Zealand South","New Zealand","Australasia",1,"","","","","","","Yes"
"Erica lusitanica","Erica lusitanica","New Zealand North","New Zealand","Australasia",1,"","","","","","","Yes"
"Erica lusitanica","Erica lusitanica","Great Britain","Northern Europe","Europe",1,"","","","","","","Yes"
"Erica lusitanica","Erica lusitanica","Hawaii","North-Central Pacific","Pacific",1,"","","","","","","Yes"
"Erica lusitanica","Erica lusitanica","Portugal","Southwestern Europe","Europe",0,"","","","","","","Yes"
"Erica lusitanica","Erica lusitanica","California","Southwestern U.S.A.","Northern America",1,"","","","","","","Yes"
"Erica lusitanica","Erica lusitanica","France","Southwestern Europe","Europe",0,"","","","","","","Yes"
"Erica lusitanica","Erica lusitanica","Tasmania","Australia","Australasia",1,"","","","","","","Yes"
"Erica multiflora","Erica multiflora","Spain","Southwestern Europe","Europe",0,"","","","","","",""
"Erica multiflora","Erica multiflora","Greece","Southeastern Europe","Europe",0,"","","","","","",""
"Erica multiflora","Erica multiflora","Yugoslavia","Southeastern Europe","Europe",0,"","","","","","",""
"Erica multiflora","Erica multiflora","Baleares","Southwestern Europe","Europe",0,"","","","","","",""
"Erica multiflora","Erica multiflora","Corse","Southwestern Europe","Europe",0,"","","","","","",""
"Erica multiflora","Erica multiflora","Italy","Southeastern Europe","Europe",0,"","","","","","",""
"Erica multiflora","Erica multiflora","France","Southwestern Europe","Europe",0,"","","","","","",""
"Erica multiflora","Erica multiflora","Sicilia","Southeastern Europe","Europe",0,"","","","","","",""
"Erica multiflora","Erica multiflora","Albania","Southeastern Europe","Europe",0,"","","","","","",""
"Erica multiflora","Erica multiflora","Morocco","Northern Africa","Africa",0,"","","","","","",""
"Erica multiflora","Erica multiflora","Tunisia","Northern Africa","Africa",0,"","","","","","",""
"Erica multiflora","Erica multiflora","Sardegna","Southwestern Europe","Europe",0,"","","","","","",""
"Erica multiflora","Erica multiflora","Libya","Northern Africa","Africa",0,"","","","","","",""
"Erica multiflora","Erica multiflora","Algeria","Northern Africa","Africa",0,"","","","","","",""
"Erica peltata","Erica peltata","Cape Provinces","Southern Africa","Africa",0,"","","","","","",""
"Erica regerminans","Erica regerminans","Cape Provinces","Southern Africa","Africa",0,"","","","","","",""
"Erica spiculifolia","Erica spiculifolia","Bulgaria","Southeastern Europe","Europe",0,"","","","","","",""
"Erica spiculifolia","Erica spiculifolia","Romania","Southeastern Europe","Europe",0,"","","","","","",""
"Erica spiculifolia","Erica spiculifolia","Greece","Southeastern Europe","Europe",0,"","","","","","",""
"Erica spiculifolia","Erica spiculifolia","Yugoslavia","Southeastern Europe","Europe",0,"","","","","","",""
"Erica spiculifolia","Erica spiculifolia","Turkey","Western Asia","Asia-Temperate",0,"","","","","","",""
"Erica spiculifolia","Erica spiculifolia","Albania","Southeastern Europe","Europe",0,"","","","","","",""
"Erica tetralix","Erica tetralix","North Carolina","Southeastern U.S.A.","Northern America",1,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","Ohio","Northeastern U.S.A.","Northern America",1,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","Sweden","Northern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","Connecticut","Northeastern U.S.A.","Northern America",1,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","Poland","Middle Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","Finland","Northern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","Baltic States","Eastern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","Norway","Northern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","Ireland","Northern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","Belgium","Middle Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","Denmark","Northern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","New Hampshire","Northeastern U.S.A.","Northern America",1,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","West Virginia","Northeastern U.S.A.","Northern America",1,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","Great Britain","Northern Europe","Europe",0,"Yes","Yes","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","Czechoslovakia","Middle Europe","Europe",1,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","Germany","Middle Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","France","Southwestern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","Nova Scotia","Eastern Canada","Northern America",1,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","Massachusetts","Northeastern U.S.A.","Northern America",1,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","Switzerland","Middle Europe","Europe",1,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","New York","Northeastern U.S.A.","Northern America",1,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","Portugal","Southwestern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","Netherlands","Middle Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","Spain","Southwestern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Erica tetralix","Erica tetralix","Maine","Northeastern U.S.A.","Northern America",1,"","","Yes","Yes","","","Yes"
