"Phytophthora","Host","Level.3","Level.2","Level.1","Total","PxH.in.Scotland"
"P. cinnamomi","Chorizema cordatum","0","Australia","Australasia",2,NA
"P. cinnamomi","Cibotium chamissoi","0","0","Northern America",2,NA
"P. cinnamomi","Cibotium chamissoi","Hawaii","North-Central Pacific","Pacific",2,NA
"P. cinnamomi","Cibotium glaucum","0","0","Northern America",1,NA
"P. cinnamomi","Cibotium glaucum","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Cinchona calisaya","0","0","Asia-Tropical",1,NA
"P. cinnamomi","Cinchona calisaya","0","China","Asia-Temperate",2,NA
"P. cinnamomi","Cinchona calisaya","0","Malesia","Asia-Tropical",2,NA
"P. cinnamomi","Cinchona calisaya","India","Indian Subcontinent","Asia-Tropical",1,NA
"P. cinnamomi","Cinchona calisaya","Spain","Southwestern Europe","Europe",1,NA
"P. cinnamomi","Cinchona calisaya","Taiwan","Eastern Asia","Asia-Temperate",2,NA
"P. cinnamomi","Cinchona officinalis","0","Malesia","Asia-Tropical",1,NA
"P. cinnamomi","Cinchona officinalis","Guatemala","Central America","Southern America",3,NA
"P. cinnamomi","Cinchona officinalis","India","Indian Subcontinent","Asia-Tropical",1,NA
"P. cinnamomi","Cinchona officinalis","Japan","Eastern Asia","Asia-Temperate",2,NA
"P. cinnamomi","Cinchona officinalis","Peru","Western South America","Southern America",2,NA
"P. cinnamomi","Cinchona pubescens","0","0","Asia-Tropical",1,NA
"P. cinnamomi","Cinchona pubescens","0","China","Asia-Temperate",1,NA
"P. cinnamomi","Cinchona pubescens","0","Malesia","Asia-Tropical",3,NA
"P. cinnamomi","Cinchona pubescens","Guatemala","Central America","Southern America",1,NA
"P. cinnamomi","Cinchona pubescens","India","Indian Subcontinent","Asia-Tropical",1,NA
"P. cinnamomi","Cinchona pubescens","Peru","Western South America","Southern America",1,NA
"P. cinnamomi","Cinchona pubescens","Taiwan","Eastern Asia","Asia-Temperate",1,NA
"P. cinnamomi","Cinnamomum aromaticum","Vietnam","Indo-China","Asia-Tropical",16,NA
"P. cinnamomi","Cinnamomum burmanni","0","Malesia","Asia-Tropical",1,NA
"P. cinnamomi","Cinnamomum burmanni","Myanmar","Indo-China","Asia-Tropical",1,NA
"P. cinnamomi","Cinnamomum burmannii","0","0","Asia-Tropical",1,NA
"P. cinnamomi","Cinnamomum burmannii","0","Malesia","Asia-Tropical",9,NA
"P. cinnamomi","Cinnamomum burmannii","Myanmar","Indo-China","Asia-Tropical",1,NA
"P. cinnamomi","Cinnamomum burmannii","Sumatera","Malesia","Asia-Tropical",1,NA
"P. cinnamomi","Cinnamomum camphora","0","Australia","Australasia",1,NA
"P. cinnamomi","Cinnamomum camphora","0","Malesia","Asia-Tropical",2,NA
"P. cinnamomi","Cinnamomum culitlawan","0","China","Asia-Temperate",2,NA
"P. cinnamomi","Cinnamomum culitlawan","0","Malesia","Asia-Tropical",1,NA
"P. cinnamomi","Cinnamomum kotoense","0","China","Asia-Temperate",1,NA
"P. cinnamomi","Cinnamomum micranthum","Taiwan","Eastern Asia","Asia-Temperate",4,NA
"P. cinnamomi","Cinnamomum sintoc","0","Malesia","Asia-Tropical",2,NA
"P. cinnamomi","Cinnamomum verum","0","Malesia","Asia-Tropical",2,NA
"P. cinnamomi","Cinnamomum verum","Sri Lanka","Indian Subcontinent","Asia-Tropical",1,NA
"P. cinnamomi","Cissus verticillata","0","Australia","Australasia",1,NA
"P. cinnamomi","Cistus × hybridus","Yugoslavia","Southeastern Europe","Europe",1,NA
"P. cinnamomi","Citrus japonica","Italy","Southeastern Europe","Europe",2,NA
"P. cinnamomi","Citrus × aurantium","0","Brazil","Southern America",2,NA
"P. cinnamomi","Citrus × limon","0","Australia","Australasia",1,NA
"P. cinnamomi","Cliffortia ferruginea","0","Southern Africa","Africa",2,NA
"P. cinnamomi","Cliffortia grandifolia","0","Southern Africa","Africa",2,NA
"P. cinnamomi","Cliffortia strobilifera","0","Southern Africa","Africa",2,NA
"P. cinnamomi","Coccoloba uvifera","Netherlands","Middle Europe","Europe",2,NA
"P. cinnamomi","Colocasia esculenta","Fiji","Southwestern Pacific","Pacific",4,NA
"P. cinnamomi","Comptonia peregrina","0","0","Northern America",1,NA
"P. cinnamomi","Comptonia peregrina","North Carolina","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Conostephium pendulum","0","Australia","Australasia",2,NA
"P. cinnamomi","Conostylis setigera","0","Australia","Australasia",2,NA
"P. cinnamomi","Coprosma ernodeoides","0","0","Northern America",1,NA
"P. cinnamomi","Coprosma ernodeoides","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Coprosma lucida","0","Australia","Australasia",2,NA
"P. cinnamomi","Coprosma menziesii","0","0","Northern America",1,NA
"P. cinnamomi","Coprosma menziesii","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Coprosma robusta","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Coriaria ruscifolia","0","New Zealand","Australasia",2,NA
"P. cinnamomi","Coriaria sarmentosa","0","New Zealand","Australasia",2,NA
"P. cinnamomi","Cornus florida","0","0","Northern America",3,NA
"P. cinnamomi","Cornus florida","Florida","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Cornus florida","North Carolina","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Cornus nuttallii","0","0","Northern America",2,NA
"P. cinnamomi","Corokia buddleioides","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Correa aemula","0","Australia","Australasia",1,NA
"P. cinnamomi","Correa pulchella","0","Australia","Australasia",2,NA
"P. cinnamomi","Correa reflexa","0","Australia","Australasia",5,NA
"P. cinnamomi","Corymbia calophylla","0","0","Northern America",1,NA
"P. cinnamomi","Corymbia calophylla","0","Australia","Australasia",39,NA
"P. cinnamomi","Corymbia calophylla","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Corymbia citriodora","0","0","Northern America",1,NA
"P. cinnamomi","Corymbia citriodora","0","Southern Africa","Africa",2,NA
"P. cinnamomi","Corymbia citriodora","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Corymbia ficifolia","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Corymbia gummifera","0","Australia","Australasia",5,NA
"P. cinnamomi","Cotoneaster salicifolius","0","Australia","Australasia",2,NA
"P. cinnamomi","Couroupita guianensis","Netherlands","Middle Europe","Europe",2,NA
"P. cinnamomi","Crassula closiana","0","Australia","Australasia",2,NA
"P. cinnamomi","Cryptomeria japonica","0","0","Northern America",1,NA
"P. cinnamomi","Cryptomeria japonica","0","Australia","Australasia",2,NA
"P. cinnamomi","Cryptomeria japonica","North Carolina","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Cucumis sativus","California","Southwestern U.S.A.","Northern America",1,NA
"P. cinnamomi","Cucurbita moschata","0","New Zealand","Australasia",1,NA
"P. cinnamomi","Cucurbita moschata","New Zealand North","New Zealand","Australasia",1,NA
"P. cinnamomi","Cupressus sempervirens","0","0","Northern America",1,NA
"P. cinnamomi","Cupressus sempervirens","0","Australia","Australasia",3,NA
"P. cinnamomi","Cupressus sempervirens","California","Southwestern U.S.A.","Northern America",2,NA
"P. cinnamomi","Cupressus sempervirens","Florida","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Curcuma longa","Taiwan","Eastern Asia","Asia-Temperate",1,NA
"P. cinnamomi","Curtisia dentata","0","Southern Africa","Africa",2,NA
"P. cinnamomi","Cyathodes glauca","0","Australia","Australasia",2,NA
"P. cinnamomi","Cyclamen persicum","0","New Zealand","Australasia",2,NA
"P. cinnamomi","Cyrilla racemiflora","0","0","Northern America",1,NA
"P. cinnamomi","Daboecia azorica","0","Australia","Australasia",2,NA
"P. cinnamomi","Daboecia cantabrica","0","Australia","Australasia",2,NA
"P. cinnamomi","Dacrycarpus dacrydioides","0","New Zealand","Australasia",1,NA
"P. cinnamomi","Dampiera linearis","0","Australia","Australasia",2,NA
"P. cinnamomi","Daphne laureola","0","Australia","Australasia",2,NA
"P. cinnamomi","Daphne odora","0","Australia","Australasia",1,NA
"P. cinnamomi","Daphne odora","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Darwinia oxylepis","0","Australia","Australasia",1,NA
"P. cinnamomi","Darwinia pinifolia","0","Australia","Australasia",2,NA
"P. cinnamomi","Daviesia latifolia","0","Australia","Australasia",1,NA
"P. cinnamomi","Daviesia ulicifolia","0","Australia","Australasia",1,NA
"P. cinnamomi","Desfontainia spinosa","0","Australia","Australasia",2,NA
"P. cinnamomi","Dianella nigra","0","New Zealand","Australasia",2,NA
"P. cinnamomi","Dicksonia antarctica","0","Australia","Australasia",2,NA
"P. cinnamomi","Dicranopteris linearis","0","0","Northern America",1,NA
"P. cinnamomi","Dicranopteris linearis","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Didymochlaena truncatula","0","Australia","Australasia",2,NA
"P. cinnamomi","Dielsiodoxa tamariscina","0","Australia","Australasia",2,NA
"P. cinnamomi","Dillwynia brunioides","0","Australia","Australasia",1,NA
"P. cinnamomi","Dillwynia floribunda","0","Australia","Australasia",1,NA
"P. cinnamomi","Dillwynia glaberrima","0","Australia","Australasia",3,NA
"P. cinnamomi","Dillwynia sericea","0","Australia","Australasia",1,NA
"P. cinnamomi","Dillwynia uncinata","0","Australia","Australasia",2,NA
"P. cinnamomi","Dionaea muscipula","0","0","Northern America",1,NA
"P. cinnamomi","Dionaea muscipula","North Carolina","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Diospyros morrisiana","Taiwan","Eastern Asia","Asia-Temperate",4,NA
"P. cinnamomi","Diplolaena angustifolia","0","Australia","Australasia",2,NA
"P. cinnamomi","Dracaena reflexa","0","0","Northern America",1,NA
"P. cinnamomi","Dracaena reflexa","Florida","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Drimys winteri","0","Southern South America","Southern America",3,NA
"P. cinnamomi","Drosera erythrorhiza","0","Australia","Australasia",2,NA
"P. cinnamomi","Durio zibethinus","Vietnam","Indo-China","Asia-Tropical",3,NA
"P. cinnamomi","Elaeocarpus hookerianus","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Encephalartos ferox","0","Australia","Australasia",2,NA
"P. cinnamomi","Engelhardia roxburghiana","Taiwan","Eastern Asia","Asia-Temperate",1,NA
"P. cinnamomi","Entelea arborescens","0","New Zealand","Australasia",1,NA
"P. cinnamomi","Epacris impressa","0","Australia","Australasia",11,NA
"P. cinnamomi","Epacris lanuginosa","0","Australia","Australasia",1,NA
"P. cinnamomi","Epacris obtusifolia","0","Australia","Australasia",1,NA
"P. cinnamomi","Erica autumnalis","0","Australia","Australasia",1,NA
"P. cinnamomi","Erica baccans","0","Australia","Australasia",2,NA
"P. cinnamomi","Erica bauera","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Erica canaliculata","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Erica carnea","0","0","Northern America",1,NA
"P. cinnamomi","Erica carnea","Germany","Middle Europe","Europe",1,NA
"P. cinnamomi","Erica carnea","Oregon","Northwestern U.S.A.","Northern America",1,NA
"P. cinnamomi","Erica carnea","Poland","Middle Europe","Europe",1,NA
"P. cinnamomi","Erica lusitanica","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Erica multiflora","0","Australia","Australasia",2,NA
"P. cinnamomi","Erica peltata","0","Southern Africa","Africa",2,NA
"P. cinnamomi","Erica regerminans","0","0","Northern America",2,NA
"P. cinnamomi","Erica regerminans","California","Southwestern U.S.A.","Northern America",2,NA
"P. cinnamomi","Erica spiculifolia","0","Australia","Australasia",2,NA
"P. cinnamomi","Erica spiculifolia","Poland","Middle Europe","Europe",1,NA
"P. cinnamomi","Erica umbellata","Spain","Southwestern Europe","Europe",2,NA
"P. cinnamomi","Eucalyptus amygdalina","0","Australia","Australasia",4,NA
"P. cinnamomi","Eucalyptus baxteri","0","Australia","Australasia",2,NA
"P. cinnamomi","Eucalyptus baxteri","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Eucalyptus bicostata","0","Australia","Australasia",1,NA
"P. cinnamomi","Eucalyptus delegatensis","0","Australia","Australasia",2,NA
"P. cinnamomi","Eucalyptus delegatensis","0","New Zealand","Australasia",5,NA
"P. cinnamomi","Eucalyptus dunnii","0","Southern Africa","Africa",3,NA
"P. cinnamomi","Eucalyptus fastigata","0","New Zealand","Australasia",7,NA
"P. cinnamomi","Eucalyptus fastigata","0","Southern Africa","Africa",2,NA
"P. cinnamomi","Eucalyptus fraxinoides","0","New Zealand","Australasia",3,NA
"P. cinnamomi","Eucalyptus fraxinoides","0","Southern Africa","Africa",3,NA
"P. cinnamomi","Eucalyptus globulus","0","Australia","Australasia",2,NA
"P. cinnamomi","Eucalyptus globulus","France","Southwestern Europe","Europe",1,NA
"P. cinnamomi","Eucalyptus gomphocephala","0","Australia","Australasia",2,NA
"P. cinnamomi","Eucalyptus grandis","0","Australia","Australasia",1,NA
"P. cinnamomi","Eucalyptus lehmannii","0","Australia","Australasia",2,NA
"P. cinnamomi","Eucalyptus lehmannii","0","Southern Africa","Africa",2,NA
"P. cinnamomi","Eucalyptus leucoxylon","0","Australia","Australasia",2,NA
"P. cinnamomi","Eucalyptus macarthurii","0","Southern Africa","Africa",2,NA
"P. cinnamomi","Eucalyptus macrandra","0","Australia","Australasia",2,NA
"P. cinnamomi","Eucalyptus macrocarpa","0","Australia","Australasia",1,NA
"P. cinnamomi","Eucalyptus macrorhyncha","0","Australia","Australasia",1,NA
"P. cinnamomi","Eucalyptus marginata","0","Australia","Australasia",42,NA
"P. cinnamomi","Eucalyptus marginata","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Eucalyptus marginata","Western Australia","Australia","Australasia",1,NA
"P. cinnamomi","Eucalyptus megacarpa","0","Australia","Australasia",2,NA
"P. cinnamomi","Eucalyptus morrisbyi","0","Australia","Australasia",2,NA
"P. cinnamomi","Eucalyptus nitens","0","New Zealand","Australasia",1,NA
"P. cinnamomi","Eucalyptus nitida","0","Australia","Australasia",1,NA
"P. cinnamomi","Eucalyptus obliqua","0","Australia","Australasia",6,NA
"P. cinnamomi","Eucalyptus obliqua","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Eucalyptus oblonga","0","Australia","Australasia",2,NA
"P. cinnamomi","Eucalyptus occidentalis","0","Australia","Australasia",2,NA
"P. cinnamomi","Eucalyptus pilularis","0","0","Northern America",1,NA
"P. cinnamomi","Eucalyptus pilularis","0","Australia","Australasia",2,NA
"P. cinnamomi","Eucalyptus pilularis","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Eucalyptus piperita","0","Australia","Australasia",1,NA
"P. cinnamomi","Eucalyptus pyriformis","0","New Zealand","Australasia",1,NA
"P. cinnamomi","Eucalyptus radiata","0","Southern Africa","Africa",2,NA
"P. cinnamomi","Eucalyptus regnans","0","Australia","Australasia",4,NA
"P. cinnamomi","Eucalyptus regnans","0","New Zealand","Australasia",5,NA
"P. cinnamomi","Eucalyptus robusta","0","0","Northern America",1,NA
"P. cinnamomi","Eucalyptus robusta","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Eucalyptus rossii","0","Australia","Australasia",1,NA
"P. cinnamomi","Eucalyptus rubida","0","Australia","Australasia",2,NA
"P. cinnamomi","Eucalyptus rudis","0","Australia","Australasia",2,NA
"P. cinnamomi","Eucalyptus saligna","0","0","Northern America",2,NA
"P. cinnamomi","Eucalyptus saligna","0","Australia","Australasia",1,NA
"P. cinnamomi","Eucalyptus saligna","0","New Zealand","Australasia",1,NA
"P. cinnamomi","Eucalyptus saligna","Hawaii","North-Central Pacific","Pacific",2,NA
"P. cinnamomi","Eucalyptus scoparia","0","Australia","Australasia",1,NA
"P. cinnamomi","Eucalyptus sieberi","0","0","Northern America",1,NA
"P. cinnamomi","Eucalyptus sieberi","0","Australia","Australasia",6,NA
"P. cinnamomi","Eucalyptus sieberi","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Eucalyptus smithii","0","Southern Africa","Africa",3,NA
"P. cinnamomi","Eucalyptus smithii","Kwazulu-Natal","Southern Africa","Africa",1,NA
"P. cinnamomi","Eucalyptus tetrodonta","0","Australia","Australasia",5,NA
"P. cinnamomi","Eucalyptus viminalis","0","Australia","Australasia",3,NA
"P. cinnamomi","Eucalyptus viminalis","0","New Zealand","Australasia",1,NA
"P. cinnamomi","Eucryphia lucida","0","Australia","Australasia",3,NA
"P. cinnamomi","Eustoma russellianum","Japan","Eastern Asia","Asia-Temperate",5,NA
"P. cinnamomi","Fagus grandifolia","0","0","Northern America",2,NA
"P. cinnamomi","Fagus hayatae","Taiwan","Eastern Asia","Asia-Temperate",3,NA
"P. cinnamomi","Fagus sylvatica","Czechoslovakia","Middle Europe","Europe",1,"Yes"
"P. cinnamomi","Fatsia japonica","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Feijoa sellowiana","0","Australia","Australasia",1,NA
"P. cinnamomi","Ficus carica","0","0","Northern America",1,NA
"P. cinnamomi","Ficus carica","Costa Rica","Central America","Southern America",1,NA
"P. cinnamomi","Ficus carica","Florida","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Ficus carica","Turkey","Western Asia","Asia-Temperate",3,NA
"P. cinnamomi","Flaveria angustifolia","0","Australia","Australasia",1,NA
"P. cinnamomi","Flindersia brayleyana","0","0","Northern America",1,NA
"P. cinnamomi","Flindersia brayleyana","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Freycinetia arborea","0","0","Northern America",1,NA
"P. cinnamomi","Freycinetia arborea","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Fuchsia excorticata","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Gahnia xanthocarpa","0","New Zealand","Australasia",2,NA
"P. cinnamomi","Garrya wrightii","0","Australia","Australasia",2,NA
"P. cinnamomi","Gaultheria antipoda","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Gaultheria hispida","0","Australia","Australasia",1,NA
"P. cinnamomi","Gaultheria mucronata","0","Australia","Australasia",2,NA
"P. cinnamomi","Gaultheria procumbens","Czechoslovakia","Middle Europe","Europe",1,NA
"P. cinnamomi","Gaultheria shallon","0","0","Northern America",1,NA
"P. cinnamomi","Gaultheria shallon","Oregon","Northwestern U.S.A.","Northern America",1,NA
"P. cinnamomi","Geniostoma rupestre","0","New Zealand","Australasia",2,NA
"P. cinnamomi","Gerbera jamesonii","0","Australia","Australasia",1,NA
"P. cinnamomi","Gevuina avellana","0","Australia","Australasia",2,NA
"P. cinnamomi","Gevuina avellana","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Ginkgo biloba","0","Australia","Australasia",1,NA
"P. cinnamomi","Glochidion rubrum","Taiwan","Eastern Asia","Asia-Temperate",2,NA
"P. cinnamomi","Gompholobium confertum","0","Australia","Australasia",2,NA
"P. cinnamomi","Gompholobium huegelii","0","Australia","Australasia",3,NA
"P. cinnamomi","Gonocarpus tetragynus","0","Australia","Australasia",3,NA
"P. cinnamomi","Gonocarpus teucrioides","0","Australia","Australasia",3,NA
"P. cinnamomi","Goodenia humilis","0","Australia","Australasia",2,NA
"P. cinnamomi","Grevillea alpina","0","Australia","Australasia",5,NA
"P. cinnamomi","Grevillea amplexans","0","Australia","Australasia",2,NA
"P. cinnamomi","Grevillea barklyana","0","Australia","Australasia",1,NA
"P. cinnamomi","Grevillea brachystachya","0","Australia","Australasia",2,NA
"P. cinnamomi","Grevillea chrysophaea","0","Australia","Australasia",2,NA
"P. cinnamomi","Grevillea crithmifolia","0","Australia","Australasia",2,NA
"P. cinnamomi","Grevillea hookeriana","0","Australia","Australasia",1,NA
"P. cinnamomi","Grevillea lavandulacea","0","Australia","Australasia",2,NA
"P. cinnamomi","Grevillea pinaster","0","Australia","Australasia",2,NA
"P. cinnamomi","Grevillea rosmarinifolia","0","Australia","Australasia",2,NA
"P. cinnamomi","Grevillea stenomera","0","Australia","Australasia",1,NA
"P. cinnamomi","Griselinia lucida","0","New Zealand","Australasia",5,NA
"P. cinnamomi","Griselinia lucida","New Zealand North","New Zealand","Australasia",1,NA
"P. cinnamomi","Gymnostoma australianum","0","Australia","Australasia",2,NA
"P. cinnamomi","Hakea bucculenta","0","Australia","Australasia",1,NA
"P. cinnamomi","Hakea cucullata","0","Australia","Australasia",1,NA
"P. cinnamomi","Hakea erinacea","0","Australia","Australasia",2,NA
"P. cinnamomi","Hakea sericea","0","Australia","Australasia",2,NA
"P. cinnamomi","Hakea sericea","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Hakea sericea","0","Southern Africa","Africa",2,NA
"P. cinnamomi","Harpullia ramiflora","0","Australia","Australasia",1,NA
"P. cinnamomi","Hedera helix","Denmark","Northern Europe","Europe",2,NA
"P. cinnamomi","Hedycarya arborea","0","New Zealand","Australasia",1,NA
"P. cinnamomi","Helmholtzia glaberrima","0","Australia","Australasia",1,NA
"P. cinnamomi","Hesperocyparis arizonica","0","Australia","Australasia",3,NA
"P. cinnamomi","Hesperocyparis macrocarpa","0","Australia","Australasia",2,NA
"P. cinnamomi","Hesperocyparis macrocarpa","0","New Zealand","Australasia",6,NA
"P. cinnamomi","Hesperoyucca whipplei","0","Australia","Australasia",3,NA
"P. cinnamomi","Hibbertia acerosa","0","Australia","Australasia",2,NA
"P. cinnamomi","Hibbertia acicularis","0","Australia","Australasia",1,NA
"P. cinnamomi","Hibbertia cunninghamii","0","Australia","Australasia",2,NA
"P. cinnamomi","Hibbertia empetrifolia","0","Australia","Australasia",4,NA
"P. cinnamomi","Hibbertia procumbens","0","Australia","Australasia",1,NA
"P. cinnamomi","Hibbertia prostrata","0","Australia","Australasia",1,NA
"P. cinnamomi","Hibbertia riparia","0","Australia","Australasia",3,NA
"P. cinnamomi","Hibbertia sericea","0","Australia","Australasia",3,NA
"P. cinnamomi","Hibbertia stricta","0","Australia","Australasia",2,NA
"P. cinnamomi","Hibbertia subvaginata","0","Australia","Australasia",3,NA
