"plant_name","plant_name_full","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","plant.in.GB"
"Colocasia esculenta","Colocasia esculenta","South-Central U.S.A.","Northern America","Yes","","","","","","",""
"Colocasia esculenta","Colocasia esculenta","Indian Subcontinent","Asia-Tropical","Both","Yes","","","","","",""
"Colocasia esculenta","Colocasia esculenta","Northwestern Pacific","Pacific","Yes","Yes","","","","","",""
"Colocasia esculenta","Colocasia esculenta","West-Central Tropical Africa","Africa","Yes","Yes","","","","","",""
"Colocasia esculenta","Colocasia esculenta","Northern South America","Southern America","Yes","","","","","","",""
"Colocasia esculenta","Colocasia esculenta","Brazil","Southern America","Yes","Yes","","","","","",""
"Colocasia esculenta","Colocasia esculenta","Southern South America","Southern America","Yes","","","","","","",""
"Coprosma ernodeoides","Coprosma ernodeoides","North-Central Pacific","Pacific","No","Yes","Yes","","","","",""
"Coprosma lucida","Coprosma lucida","New Zealand","Australasia","No","","","","","","",""
"Coprosma menziesii","Coprosma menziesii","North-Central Pacific","Pacific","No","Yes","Yes","","","","",""
"Coprosma robusta","Coprosma robusta","New Zealand","Australasia","No","Yes","Yes","","","","",""
"Coprosma robusta","Coprosma robusta","Australia","Australasia","Yes","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Central America","Southern America","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Southern South America","Southern America","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Northern South America","Southern America","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Southwestern Pacific","Pacific","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Mexico","Northern America","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Western South America","Southern America","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","Papuasia","Asia-Tropical","No","","","","","","",""
"Coriaria ruscifolia","Coriaria ruscifolia","South-Central Pacific","Pacific","No","","","","","","",""
"Coriaria sarmentosa","Coriaria sarmentosa","New Zealand","Australasia","No","Yes","Yes","","","","",""
"Cornus capitata","Cornus capitata","New Zealand","Australasia","Yes","","","Yes","Yes","","",""
"Cornus capitata","Cornus capitata","Indo-China","Asia-Tropical","No","","","Yes","Yes","","",""
"Cornus capitata","Cornus capitata","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","",""
"Cornus capitata","Cornus capitata","China","Asia-Temperate","No","","","Yes","Yes","","",""
"Cornus florida","Cornus florida","Southeastern U.S.A.","Northern America","No","Yes","Yes","Yes","","","",""
"Cornus florida","Cornus florida","Northeastern U.S.A.","Northern America","No","Yes","","Yes","","","",""
"Cornus florida","Cornus florida","North-Central U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","South-Central U.S.A.","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Eastern Canada","Northern America","No","","","Yes","","","",""
"Cornus florida","Cornus florida","Mexico","Northern America","No","","","Yes","","","",""
"Cornus kousa","Cornus kousa","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","China","Asia-Temperate","No","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","Southeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","",""
"Cornus kousa","Cornus kousa","North-Central Pacific","Pacific","Yes","","","Yes","Yes","","",""
"Cornus mas","Cornus mas","Northern Europe","Europe","Yes","Yes","Yes","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","North-Central U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Southeastern Europe","Europe","No","Yes","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Caucasus","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Cornus mas","Cornus mas","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Cornus nuttallii","Cornus nuttallii","Southwestern U.S.A.","Northern America","No","Yes","","","","","",""
"Cornus nuttallii","Cornus nuttallii","Northwestern U.S.A.","Northern America","No","Yes","","","","","",""
"Cornus nuttallii","Cornus nuttallii","Western Canada","Northern America","No","","","","","","",""
"Cornus sanguinea","Cornus sanguinea","Northern Europe","Europe","No","Yes","Yes","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Caucasus","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Cornus sanguinea","Cornus sanguinea","Northwestern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Middle Europe","Europe","No","Yes","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Northwestern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Northern Europe","Europe","No","Yes","Yes","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Southeastern Europe","Europe","Both","Yes","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Caucasus","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Macaronesia","Africa","Yes","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Eastern Canada","Northern America","Yes","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","North-Central U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Western Canada","Northern America","Yes","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Corylus avellana","Corylus avellana","Southeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Corylus cornuta","Corylus cornuta","North-Central U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Western Canada","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Southeastern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Northeastern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Southwestern U.S.A.","Northern America","No","Yes","Yes","","","","",""
"Corylus cornuta","Corylus cornuta","Northwestern U.S.A.","Northern America","No","","","","","","",""
"Corylus cornuta","Corylus cornuta","Eastern Canada","Northern America","No","","","","","","",""
"Corymbia calophylla","Corymbia calophylla","East Tropical Africa","Africa","Yes","","","","","","",""
"Corymbia calophylla","Corymbia calophylla","North-Central Pacific","Pacific","Yes","Yes","Yes","","","","",""
"Corymbia calophylla","Corymbia calophylla","Australia","Australasia","No","Yes","Yes","","","","",""
"Corymbia citriodora","Corymbia citriodora","Indian Subcontinent","Asia-Tropical","Yes","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","Australia","Australasia","No","Yes","","","","","",""
"Corymbia citriodora","Corymbia citriodora","South-Central Pacific","Pacific","Yes","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","South Tropical Africa","Africa","Yes","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","West Tropical Africa","Africa","Yes","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","China","Asia-Temperate","Yes","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","East Tropical Africa","Africa","Yes","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","Western Indian Ocean","Africa","Yes","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","Caribbean","Southern America","Yes","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","Northern Africa","Africa","Yes","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","North-Central Pacific","Pacific","Yes","Yes","Yes","","","","",""
"Corymbia citriodora","Corymbia citriodora","Southwestern U.S.A.","Northern America","Yes","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","Central America","Southern America","Yes","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","Macaronesia","Africa","Yes","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","Northwestern Pacific","Pacific","Yes","","","","","","",""
"Corymbia citriodora","Corymbia citriodora","West-Central Tropical Africa","Africa","Yes","","","","","","",""
"Corymbia ficifolia","Corymbia ficifolia","West-Central Tropical Africa","Africa","Yes","","","","","","",""
"Corymbia ficifolia","Corymbia ficifolia","Australia","Australasia","No","Yes","","","","","",""
"Corymbia ficifolia","Corymbia ficifolia","Macaronesia","Africa","Yes","","","","","","",""
"Corymbia ficifolia","Corymbia ficifolia","Western South America","Southern America","Yes","","","","","","",""
"Corymbia ficifolia","Corymbia ficifolia","East Tropical Africa","Africa","Yes","","","","","","",""
"Corymbia ficifolia","Corymbia ficifolia","South Tropical Africa","Africa","Yes","","","","","","",""
"Corymbia ficifolia","Corymbia ficifolia","North-Central Pacific","Pacific","Yes","","","","","","",""
"Corymbia ficifolia","Corymbia ficifolia","Northeast Tropical Africa","Africa","Yes","","","","","","",""
"Corymbia gummifera","Corymbia gummifera","East Tropical Africa","Africa","Yes","","","","","","",""
"Corymbia gummifera","Corymbia gummifera","Australia","Australasia","No","Yes","Yes","","","","",""
"Corymbia gummifera","Corymbia gummifera","West-Central Tropical Africa","Africa","Yes","","","","","","",""
"Corymbia gummifera","Corymbia gummifera","North-Central Pacific","Pacific","Yes","","","","","","",""
"Corymbia gummifera","Corymbia gummifera","Malesia","Asia-Tropical","Yes","","","","","","",""
"Corymbia gummifera","Corymbia gummifera","West Tropical Africa","Africa","Yes","","","","","","",""
"Curtisia dentata","Curtisia dentata","South Tropical Africa","Africa","No","","","","","","",""
"Curtisia dentata","Curtisia dentata","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Curtisia dentata","Curtisia dentata","Middle Atlantic Ocean","Africa","Yes","","","","","","",""
"Darwinia oxylepis","Darwinia oxylepis","Australia","Australasia","No","Yes","Yes","","","","",""
"Darwinia pinifolia","Darwinia pinifolia","Australia","Australasia","No","Yes","Yes","","","","",""
"Dionaea muscipula","Dionaea muscipula","Northwestern U.S.A.","Northern America","Yes","","","","","","",""
"Dionaea muscipula","Dionaea muscipula","Northeastern U.S.A.","Northern America","Yes","","","","","","",""
"Dionaea muscipula","Dionaea muscipula","Southeastern U.S.A.","Northern America","Both","Yes","Yes","","","","",""
"Dionaea muscipula","Dionaea muscipula","Southwestern U.S.A.","Northern America","Yes","","","","","","",""
"Dionaea muscipula","Dionaea muscipula","Caribbean","Southern America","Yes","","","","","","",""
"Drosera erythrorhiza","Drosera erythrorhiza","Australia","Australasia","No","Yes","Yes","","","","",""
"Eucalyptus amygdalina","Eucalyptus amygdalina","North-Central Pacific","Pacific","Yes","","","","","","",""
"Eucalyptus amygdalina","Eucalyptus amygdalina","Australia","Australasia","No","Yes","Yes","","","","",""
"Eucalyptus baxteri","Eucalyptus baxteri","Australia","Australasia","No","Yes","Yes","","","","",""
"Eucalyptus bicostata","Eucalyptus bicostata","Australia","Australasia","No","Yes","Yes","","","","",""
"Eucalyptus bicostata","Eucalyptus bicostata","East Tropical Africa","Africa","Yes","","","","","","",""
"Eucalyptus bicostata","Eucalyptus bicostata","Macaronesia","Africa","Yes","","","","","","",""
"Eucalyptus delegatensis","Eucalyptus delegatensis","New Zealand","Australasia","Yes","Yes","Yes","","","","",""
"Eucalyptus delegatensis","Eucalyptus delegatensis","Australia","Australasia","No","Yes","Yes","","","","",""
"Eucalyptus dunnii","Eucalyptus dunnii","Australia","Australasia","No","Yes","","","","","",""
"Eucalyptus fastigata","Eucalyptus fastigata","Australia","Australasia","No","","","","","","",""
"Eucalyptus fastigata","Eucalyptus fastigata","East Tropical Africa","Africa","Yes","","","","","","",""
"Eucalyptus fraxinoides","Eucalyptus fraxinoides","Australia","Australasia","No","","","","","","",""
"Eucalyptus globulus","Eucalyptus globulus","Western South America","Southern America","Yes","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Southwestern Europe","Europe","Yes","Yes","Yes","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Macaronesia","Africa","Yes","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","South-Central Pacific","Pacific","Yes","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Southern South America","Southern America","Yes","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Central America","Southern America","Yes","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","New Zealand","Australasia","Yes","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Caribbean","Southern America","Yes","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Caucasus","Asia-Temperate","Yes","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","East Tropical Africa","Africa","Yes","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","South Tropical Africa","Africa","Yes","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Indian Subcontinent","Asia-Tropical","Yes","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Australia","Australasia","No","Yes","Yes","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Southeastern Europe","Europe","Yes","Yes","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","West-Central Tropical Africa","Africa","Yes","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Northeast Tropical Africa","Africa","Yes","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","China","Asia-Temperate","Yes","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","North-Central Pacific","Pacific","Yes","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Northern Europe","Europe","Yes","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Indo-China","Asia-Tropical","Yes","","","","","","","Yes"
"Eucalyptus globulus","Eucalyptus globulus","Mexico","Northern America","Yes","Yes","","","","","","Yes"
