"plant_genus","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","In.GB"
"Pyracantha","Southern Africa","Africa","Yes","","","Yes","","","","Yes"
"Pyracantha","China","Asia-Temperate","No","","","Yes","","","","Yes"
"Pyracantha","Northwestern U.S.A.","Northern America","Yes","","","Yes","","","","Yes"
"Pyracantha","Australia","Australasia","Yes","Yes","","Yes","","","","Yes"
"Pyracantha","Mexico","Northern America","Yes","","","Yes","","","","Yes"
"Pyracantha","Eastern Europe","Europe","No","","","Yes","","","","Yes"
"Pyracantha","Southeastern Europe","Europe","No","","","Yes","","","","Yes"
"Pyracantha","Eastern Asia","Asia-Temperate","Both","Yes","","Yes","","","","Yes"
"Pyracantha","Northeastern U.S.A.","Northern America","Yes","","","Yes","","","","Yes"
"Pyracantha","Southwestern Europe","Europe","Both","","","Yes","","","","Yes"
"Pyracantha","Northern Europe","Europe","Yes","Yes","","Yes","","","","Yes"
"Pyracantha","Western Canada","Northern America","Yes","","","Yes","","","","Yes"
"Pyracantha","Western South America","Southern America","Yes","","","Yes","","","","Yes"
"Pyrus","Eastern Asia","Asia-Temperate","No","Yes","","Yes","","Yes","","Yes"
"Pyrus","North-Central U.S.A.","Northern America","Yes","Yes","","Yes","","Yes","","Yes"
"Pyrus","Indian Subcontinent","Asia-Tropical","No","Yes","","Yes","","Yes","","Yes"
"Pyrus","China","Asia-Temperate","No","Yes","","Yes","","Yes","","Yes"
"Pyrus","Indo-China","Asia-Tropical","No","","","Yes","","Yes","","Yes"
"Pyrus","Southeastern U.S.A.","Northern America","Yes","Yes","","Yes","","Yes","","Yes"
"Pyrus","Northwestern U.S.A.","Northern America","Yes","Yes","Yes","Yes","","Yes","","Yes"
"Pyrus","Southwestern U.S.A.","Northern America","Yes","Yes","","Yes","","Yes","","Yes"
"Pyrus","Middle Asia","Asia-Temperate","No","","","Yes","","Yes","","Yes"
"Pyrus","Western Asia","Asia-Temperate","No","Yes","","Yes","","Yes","","Yes"
"Pyrus","Western Canada","Northern America","Yes","","","Yes","","Yes","","Yes"
"Pyrus","Northeastern U.S.A.","Northern America","Yes","Yes","","Yes","","Yes","","Yes"
"Pyrus","South-Central U.S.A.","Northern America","Yes","","","Yes","","Yes","","Yes"
"Pyrus","Northern Africa","Africa","Both","Yes","Yes","Yes","","Yes","","Yes"
"Pyrus","Eastern Canada","Northern America","Yes","","","Yes","","Yes","","Yes"
"Pyrus","Australia","Australasia","Yes","Yes","Yes","Yes","","Yes","","Yes"
"Pyrus","Caucasus","Asia-Temperate","No","","","Yes","","Yes","","Yes"
"Pyrus","Eastern Europe","Europe","No","","","Yes","","Yes","","Yes"
"Pyrus","Southeastern Europe","Europe","Both","Yes","","Yes","","Yes","","Yes"
"Pyrus","Southern Africa","Africa","Yes","Yes","Yes","Yes","","Yes","","Yes"
"Pyrus","Russian Far East","Asia-Temperate","No","","","Yes","","Yes","","Yes"
"Pyrus","Macaronesia","Africa","Yes","","","Yes","","Yes","","Yes"
"Pyrus","Southwestern Europe","Europe","No","Yes","","Yes","","Yes","","Yes"
"Pyrus","Middle Europe","Europe","No","Yes","","Yes","","Yes","","Yes"
"Pyrus","West Tropical Africa","Africa","Yes","","","Yes","","Yes","","Yes"
"Pyrus","Northern Europe","Europe","Yes","Yes","","Yes","","Yes","","Yes"
"Pyrus","Mexico","Northern America","Yes","","","Yes","","Yes","","Yes"
"Pyrus","Western South America","Southern America","Yes","","","Yes","","Yes","","Yes"
"Rhaphiolepis","Indo-China","Asia-Tropical","No","","","","","","",""
"Rhaphiolepis","Malesia","Asia-Tropical","No","","","","","","",""
"Rhaphiolepis","Australia","Australasia","Yes","Yes","Yes","","","","",""
"Rhaphiolepis","Macaronesia","Africa","Yes","","","","","","",""
"Rhaphiolepis","Eastern Asia","Asia-Temperate","No","","","","","","",""
"Rhaphiolepis","China","Asia-Temperate","No","","","","","","",""
"Rosa","Subarctic America","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Rosa","Siberia","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Rosa","Russian Far East","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Rosa","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Rosa","China","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Rosa","Eastern Canada","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Rosa","North-Central U.S.A.","Northern America","No","Yes","","Yes","Yes","Yes","","Yes"
"Rosa","Northern Europe","Europe","No","Yes","Yes","Yes","Yes","Yes","","Yes"
"Rosa","Northwestern U.S.A.","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Rosa","Western Canada","Northern America","No","Yes","","Yes","Yes","Yes","","Yes"
"Rosa","Australia","Australasia","Yes","Yes","Yes","Yes","Yes","Yes","","Yes"
"Rosa","Northwestern Pacific","Pacific","Yes","","","Yes","Yes","Yes","","Yes"
"Rosa","Southwestern Europe","Europe","No","Yes","","Yes","Yes","Yes","","Yes"
"Rosa","South-Central Pacific","Pacific","Yes","","","Yes","Yes","Yes","","Yes"
"Rosa","Middle Europe","Europe","No","Yes","","Yes","Yes","Yes","","Yes"
"Rosa","Southern Africa","Africa","Yes","","","Yes","Yes","Yes","","Yes"
"Rosa","Southwestern Pacific","Pacific","Yes","","","Yes","Yes","Yes","","Yes"
"Rosa","Southeastern Europe","Europe","No","Yes","","Yes","Yes","Yes","","Yes"
"Rosa","New Zealand","Australasia","Yes","","","Yes","Yes","Yes","","Yes"
"Rosa","Middle Asia","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Rosa","Eastern Europe","Europe","No","","","Yes","Yes","Yes","","Yes"
"Rosa","Northeast Tropical Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Rosa","Western Asia","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Rosa","Northern Africa","Africa","Both","","","Yes","Yes","Yes","","Yes"
"Rosa","Malesia","Asia-Tropical","No","","","Yes","Yes","Yes","","Yes"
"Rosa","West-Central Tropical Africa","Africa","Yes","","","Yes","Yes","Yes","","Yes"
"Rosa","Macaronesia","Africa","No","","","Yes","Yes","Yes","","Yes"
"Rosa","Western Indian Ocean","Africa","Yes","","","Yes","Yes","Yes","","Yes"
"Rosa","Southeastern U.S.A.","Northern America","No","Yes","","Yes","Yes","Yes","","Yes"
"Rosa","Caribbean","Southern America","Yes","","","Yes","Yes","Yes","","Yes"
"Rosa","Mexico","Northern America","Both","","","Yes","Yes","Yes","","Yes"
"Rosa","Southwestern U.S.A.","Northern America","No","Yes","Yes","Yes","Yes","Yes","","Yes"
"Rosa","Indo-China","Asia-Tropical","No","","","Yes","Yes","Yes","","Yes"
"Rosa","Eastern Asia","Asia-Temperate","No","Yes","","Yes","Yes","Yes","","Yes"
"Rosa","Indian Subcontinent","Asia-Tropical","Both","","","Yes","Yes","Yes","","Yes"
"Rosa","South-Central U.S.A.","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Rosa","Central America","Southern America","Yes","","","Yes","Yes","Yes","","Yes"
"Rosa","Subantarctic Islands","Antarctica","Yes","","","Yes","Yes","Yes","","Yes"
"Rosa","Arabian Peninsula","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Rosa","Southern South America","Southern America","Yes","","","Yes","Yes","Yes","","Yes"
"Rosa","Western South America","Southern America","Yes","","","Yes","Yes","Yes","","Yes"
"Rosa","Caucasus","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Rosa","Mongolia","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Northern Europe","Europe","No","Yes","Yes","Yes","Yes","Yes","","Yes"
"Rubus","East Tropical Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Eastern Europe","Europe","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Middle Europe","Europe","No","Yes","","Yes","Yes","Yes","","Yes"
"Rubus","Southwestern Europe","Europe","No","Yes","","Yes","Yes","Yes","","Yes"
"Rubus","Northeast Tropical Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Southeastern Europe","Europe","No","Yes","","Yes","Yes","Yes","","Yes"
"Rubus","Southern Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Rubus","West-Central Tropical Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Malesia","Asia-Tropical","No","","","Yes","Yes","Yes","","Yes"
"Rubus","South Tropical Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Australia","Australasia","Both","Yes","Yes","Yes","Yes","Yes","","Yes"
"Rubus","Indo-China","Asia-Tropical","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Papuasia","Asia-Tropical","No","","","Yes","Yes","Yes","","Yes"
"Rubus","West Tropical Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Northeastern U.S.A.","Northern America","No","Yes","","Yes","Yes","Yes","","Yes"
"Rubus","Caribbean","Southern America","Both","","","Yes","Yes","Yes","","Yes"
"Rubus","Eastern Canada","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","Yes","","Yes"
"Rubus","North-Central U.S.A.","Northern America","No","Yes","","Yes","Yes","Yes","","Yes"
"Rubus","Southwestern U.S.A.","Northern America","No","Yes","","Yes","Yes","Yes","","Yes"
"Rubus","Western Asia","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Northwestern U.S.A.","Northern America","No","Yes","Yes","Yes","Yes","Yes","","Yes"
"Rubus","Mexico","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Southeastern U.S.A.","Northern America","No","Yes","","Yes","Yes","Yes","","Yes"
"Rubus","New Zealand","Australasia","No","Yes","Yes","Yes","Yes","Yes","","Yes"
"Rubus","Central America","Southern America","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Middle Asia","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Brazil","Southern America","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Caucasus","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Siberia","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Russian Far East","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Rubus","China","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Western Indian Ocean","Africa","Both","","","Yes","Yes","Yes","","Yes"
"Rubus","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Rubus","South-Central U.S.A.","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Western South America","Southern America","Both","","","Yes","Yes","Yes","","Yes"
"Rubus","South-Central Pacific","Pacific","Yes","","","Yes","Yes","Yes","","Yes"
"Rubus","Northern Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Southern South America","Southern America","Both","Yes","","Yes","Yes","Yes","","Yes"
"Rubus","Macaronesia","Africa","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Northern South America","Southern America","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Middle Atlantic Ocean","Africa","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Arabian Peninsula","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Western Canada","Northern America","No","Yes","","Yes","Yes","Yes","","Yes"
"Rubus","Subarctic America","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Rubus","North-Central Pacific","Pacific","No","Yes","Yes","Yes","Yes","Yes","","Yes"
"Rubus","Subantarctic Islands","Antarctica","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Southwestern Pacific","Pacific","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Mongolia","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Rubus","Northwestern Pacific","Pacific","No","","","Yes","Yes","Yes","","Yes"
"Sorbus","Southwestern Europe","Europe","No","","","Yes","Yes","Yes","","Yes"
"Sorbus","Southeastern U.S.A.","Northern America","Both","","","Yes","Yes","Yes","","Yes"
"Sorbus","Southeastern Europe","Europe","No","","","Yes","Yes","Yes","","Yes"
"Sorbus","Northern Europe","Europe","No","Yes","Yes","Yes","Yes","Yes","","Yes"
"Sorbus","Middle Europe","Europe","No","Yes","","Yes","Yes","Yes","","Yes"
"Sorbus","Siberia","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Sorbus","Eastern Europe","Europe","No","Yes","","Yes","Yes","Yes","","Yes"
"Sorbus","Southwestern U.S.A.","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Sorbus","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Sorbus","China","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Sorbus","Southern South America","Southern America","Yes","","","Yes","Yes","Yes","","Yes"
"Sorbus","Northwestern U.S.A.","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Sorbus","Caucasus","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Sorbus","Eastern Canada","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Sorbus","Russian Far East","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Sorbus","Middle Asia","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Sorbus","South-Central U.S.A.","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Sorbus","Western Asia","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Sorbus","North-Central U.S.A.","Northern America","Both","","","Yes","Yes","Yes","","Yes"
"Sorbus","Eastern Asia","Asia-Temperate","No","Yes","Yes","Yes","Yes","Yes","","Yes"
"Sorbus","Subantarctic Islands","Antarctica","Yes","","","Yes","Yes","Yes","","Yes"
"Sorbus","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","Yes","","Yes"
"Sorbus","Australia","Australasia","Yes","","","Yes","Yes","Yes","","Yes"
"Sorbus","Subarctic America","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Sorbus","New Zealand","Australasia","Yes","","","Yes","Yes","Yes","","Yes"
"Sorbus","Western Canada","Northern America","No","Yes","","Yes","Yes","Yes","","Yes"
"Sorbus","Macaronesia","Africa","No","","","Yes","Yes","Yes","","Yes"
"Sorbus","Mongolia","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Sorbus","Indo-China","Asia-Tropical","No","","","Yes","Yes","Yes","","Yes"
"Stranvaesia","China","Asia-Temperate","No","","","Yes","Yes","","",""
"Stranvaesia","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","",""
"Stranvaesia","Indo-China","Asia-Tropical","No","","","Yes","Yes","","",""
"Stranvaesia","Malesia","Asia-Tropical","No","","","Yes","Yes","","",""
"Sprengelia","Australia","Australasia","No","Yes","Yes","","","","",""
"Sprengelia","New Zealand","Australasia","No","","","","","","",""
"Leucadendron","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Melastoma","Caribbean","Southern America","Yes","","","","","","",""
"Melastoma","Northwestern Pacific","Pacific","No","","","","","","",""
"Melastoma","China","Asia-Temperate","No","","","","","","",""
"Melastoma","Southwestern Pacific","Pacific","No","","","","","","",""
"Melastoma","South-Central Pacific","Pacific","No","","","","","","",""
"Melastoma","Australia","Australasia","No","","","","","","",""
"Melastoma","Western Indian Ocean","Africa","Both","","","","","","",""
"Melastoma","Indo-China","Asia-Tropical","No","","","","","","",""
"Melastoma","Eastern Asia","Asia-Temperate","No","","","","","","",""
"Melastoma","Malesia","Asia-Tropical","No","","","","","","",""
"Melastoma","Papuasia","Asia-Tropical","No","","","","","","",""
"Melastoma","North-Central Pacific","Pacific","Yes","Yes","Yes","","","","",""
"Melastoma","Indian Subcontinent","Asia-Tropical","No","","","","","","",""
"Melastoma","Southeastern U.S.A.","Northern America","Yes","","","","","","",""
"Chrysanthemum","Subarctic America","Northern America","No","","","Yes","","Yes","",""
"Chrysanthemum","Western Indian Ocean","Africa","Yes","","","Yes","","Yes","",""
"Chrysanthemum","Indian Subcontinent","Asia-Tropical","Both","Yes","","Yes","","Yes","",""
"Chrysanthemum","Eastern Canada","Northern America","No","","","Yes","","Yes","",""
"Chrysanthemum","Eastern Europe","Europe","No","","","Yes","","Yes","",""
"Chrysanthemum","Western Canada","Northern America","No","","","Yes","","Yes","",""
"Chrysanthemum","Northwestern Pacific","Pacific","Yes","","","Yes","","Yes","",""
"Chrysanthemum","Western South America","Southern America","Yes","","","Yes","","Yes","",""
"Chrysanthemum","Malesia","Asia-Tropical","Yes","","","Yes","","Yes","",""
"Chrysanthemum","Mexico","Northern America","Yes","Yes","","Yes","","Yes","",""
"Chrysanthemum","Siberia","Asia-Temperate","No","","","Yes","","Yes","",""
"Chrysanthemum","Indo-China","Asia-Tropical","No","","","Yes","","Yes","",""
"Chrysanthemum","Eastern Asia","Asia-Temperate","No","Yes","","Yes","","Yes","",""
"Chrysanthemum","Middle Europe","Europe","No","Yes","","Yes","","Yes","",""
"Chrysanthemum","West-Central Tropical Africa","Africa","Yes","","","Yes","","Yes","",""
"Chrysanthemum","Southwestern Europe","Europe","Yes","","","Yes","","Yes","",""
"Chrysanthemum","Southeastern Europe","Europe","Yes","Yes","","Yes","","Yes","",""
"Chrysanthemum","China","Asia-Temperate","Both","","","Yes","","Yes","",""
"Chrysanthemum","Northern Africa","Africa","Yes","","","Yes","","Yes","",""
"Chrysanthemum","Russian Far East","Asia-Temperate","No","","","Yes","","Yes","",""
"Chrysanthemum","Mongolia","Asia-Temperate","No","","","Yes","","Yes","",""
"Chrysanthemum","Middle Asia","Asia-Temperate","Yes","","","Yes","","Yes","",""
"Chrysanthemum","Central America","Southern America","Yes","","","Yes","","Yes","",""
"Chrysanthemum","Caribbean","Southern America","Yes","","","Yes","","Yes","",""
"Flaveria","Northeastern U.S.A.","Northern America","Yes","","","","","","","Yes"
"Flaveria","Northwestern U.S.A.","Northern America","No","","","","","","","Yes"
"Flaveria","Southwestern U.S.A.","Northern America","No","","","","","","","Yes"
"Flaveria","South-Central U.S.A.","Northern America","No","","","","","","","Yes"
"Flaveria","Caribbean","Southern America","No","","","","","","","Yes"
"Flaveria","Central America","Southern America","No","","","","","","","Yes"
"Flaveria","Northern South America","Southern America","No","","","","","","","Yes"
"Flaveria","Western South America","Southern America","No","","","","","","","Yes"
"Flaveria","North-Central U.S.A.","Northern America","No","","","","","","","Yes"
"Flaveria","Northern Europe","Europe","Yes","","","","","","","Yes"
"Flaveria","Southern Africa","Africa","Yes","","","","","","","Yes"
"Flaveria","Southern South America","Southern America","No","","","","","","","Yes"
"Flaveria","Indian Subcontinent","Asia-Tropical","Yes","","","","","","","Yes"
"Flaveria","Mexico","Northern America","No","","","","","","","Yes"
"Flaveria","Northeast Tropical Africa","Africa","Yes","","","","","","","Yes"
"Flaveria","Western Asia","Asia-Temperate","Yes","","","","","","","Yes"
"Flaveria","Southeastern U.S.A.","Northern America","Both","","","","","","","Yes"
"Flaveria","Arabian Peninsula","Asia-Temperate","Yes","","","","","","","Yes"
"Flaveria","Australia","Australasia","Yes","Yes","Yes","","","","","Yes"
"Flaveria","Southwestern Europe","Europe","Yes","","","","","","","Yes"
"Flaveria","North-Central Pacific","Pacific","Yes","","","","","","","Yes"
"Flaveria","Macaronesia","Africa","Yes","","","","","","","Yes"
"Flaveria","Southeastern Europe","Europe","Yes","","","","","","","Yes"
"Flaveria","Northern Africa","Africa","Yes","","","","","","","Yes"
"Flaveria","South Tropical Africa","Africa","Yes","","","","","","","Yes"
"Flaveria","Western Indian Ocean","Africa","Yes","","","","","","","Yes"
"Flaveria","China","Asia-Temperate","Yes","","","","","","","Yes"
"Flaveria","Brazil","Southern America","No","","","","","","","Yes"
"Olearia","Australia","Australasia","No","Yes","Yes","Yes","","Yes","","Yes"
"Olearia","Southwestern Europe","Europe","Yes","","","Yes","","Yes","","Yes"
"Olearia","Northern Europe","Europe","Yes","Yes","","Yes","","Yes","","Yes"
"Olearia","New Zealand","Australasia","No","Yes","Yes","Yes","","Yes","","Yes"
"Olearia","Papuasia","Asia-Tropical","No","","","Yes","","Yes","","Yes"
"Tanacetum","Southeastern U.S.A.","Northern America","Yes","","","","","","","Yes"
"Tanacetum","Southeastern Europe","Europe","Both","","","","","","","Yes"
"Tanacetum","Brazil","Southern America","Yes","","","","","","","Yes"
"Tanacetum","Middle Asia","Asia-Temperate","No","","","","","","","Yes"
"Tanacetum","Siberia","Asia-Temperate","No","","","","","","","Yes"
"Tanacetum","South-Central Pacific","Pacific","Yes","","","","","","","Yes"
"Tanacetum","Northern Europe","Europe","Both","","","","","","","Yes"
"Tanacetum","Northeastern U.S.A.","Northern America","Both","","","","","","","Yes"
"Tanacetum","Subarctic America","Northern America","Both","","","","","","","Yes"
"Tanacetum","Russian Far East","Asia-Temperate","No","","","","","","","Yes"
"Tanacetum","Southern South America","Southern America","Yes","Yes","","","","","","Yes"
"Tanacetum","North-Central U.S.A.","Northern America","Both","","","","","","","Yes"
"Tanacetum","China","Asia-Temperate","Both","","","","","","","Yes"
"Tanacetum","Australia","Australasia","Yes","","","","","","","Yes"
"Tanacetum","Malesia","Asia-Tropical","Yes","","","","","","","Yes"
"Tanacetum","Southwestern U.S.A.","Northern America","Both","","","","","","","Yes"
"Tanacetum","Indian Subcontinent","Asia-Tropical","Both","Yes","","","","","","Yes"
"Tanacetum","New Zealand","Australasia","Yes","","","","","","","Yes"
"Tanacetum","Indo-China","Asia-Tropical","Yes","","","","","","","Yes"
"Tanacetum","Eastern Europe","Europe","No","","","","","","","Yes"
"Tanacetum","Arabian Peninsula","Asia-Temperate","No","","","","","","","Yes"
"Tanacetum","Central America","Southern America","Yes","","","","","","","Yes"
"Tanacetum","Eastern Asia","Asia-Temperate","No","","","","","","","Yes"
"Tanacetum","Northern Africa","Africa","No","","","","","","","Yes"
"Tanacetum","Caribbean","Southern America","Yes","","","","","","","Yes"
"Tanacetum","Western South America","Southern America","Yes","Yes","","","","","","Yes"
"Tanacetum","Mongolia","Asia-Temperate","No","","","","","","","Yes"
"Tanacetum","Macaronesia","Africa","Yes","","","","","","","Yes"
"Tanacetum","West-Central Tropical Africa","Africa","Yes","","","","","","","Yes"
"Tanacetum","Western Canada","Northern America","No","","","","","","","Yes"
"Tanacetum","Mexico","Northern America","Yes","","","","","","","Yes"
"Tanacetum","Middle Europe","Europe","No","","","","","","","Yes"
"Tanacetum","Northern South America","Southern America","Yes","","","","","","","Yes"
"Tanacetum","Northwestern U.S.A.","Northern America","Both","","","","","","","Yes"
"Tanacetum","Western Indian Ocean","Africa","Yes","","","","","","","Yes"
"Tanacetum","Western Asia","Asia-Temperate","No","","","","","","","Yes"
"Tanacetum","South Tropical Africa","Africa","Yes","Yes","","","","","","Yes"
"Tanacetum","Caucasus","Asia-Temperate","No","","","","","","","Yes"
"Tanacetum","Southwestern Europe","Europe","Both","","","","","","","Yes"
"Tanacetum","Eastern Canada","Northern America","Both","","","","","","","Yes"
"Tanacetum","Northeast Tropical Africa","Africa","Yes","","","","","","","Yes"
"Tanacetum","South-Central U.S.A.","Northern America","Yes","","","","","","","Yes"
"Gerbera","West Tropical Africa","Africa","Both","","","Yes","Yes","Yes","Yes",""
"Gerbera","Northeast Tropical Africa","Africa","No","","","Yes","Yes","Yes","Yes",""
"Gerbera","Indo-China","Asia-Tropical","No","","","Yes","Yes","Yes","Yes",""
"Gerbera","Caribbean","Southern America","Yes","","","Yes","Yes","Yes","Yes",""
"Gerbera","Central America","Southern America","Yes","","","Yes","Yes","Yes","Yes",""
"Gerbera","South Tropical Africa","Africa","No","","","Yes","Yes","Yes","Yes",""
"Gerbera","Malesia","Asia-Tropical","Both","","","Yes","Yes","Yes","Yes",""
"Gerbera","Western South America","Southern America","Yes","","","Yes","Yes","Yes","Yes",""
"Gerbera","East Tropical Africa","Africa","No","","","Yes","Yes","Yes","Yes",""
"Gerbera","Southern Africa","Africa","No","","","Yes","Yes","Yes","Yes",""
"Gerbera","South-Central Pacific","Pacific","Yes","","","Yes","Yes","Yes","Yes",""
"Gerbera","China","Asia-Temperate","No","Yes","","Yes","Yes","Yes","Yes",""
"Gerbera","Indian Subcontinent","Asia-Tropical","No","Yes","","Yes","Yes","Yes","Yes",""
"Gerbera","Western Indian Ocean","Africa","Both","","","Yes","Yes","Yes","Yes",""
"Gerbera","Southwestern Pacific","Pacific","Yes","","","Yes","Yes","Yes","Yes",""
"Gerbera","West-Central Tropical Africa","Africa","No","","","Yes","Yes","Yes","Yes",""
"Gerbera","Arabian Peninsula","Asia-Temperate","No","","","Yes","Yes","Yes","Yes",""
"Gerbera","Eastern Asia","Asia-Temperate","Yes","Yes","","Yes","Yes","Yes","Yes",""
"Cassinia","Australia","Australasia","No","Yes","Yes","","","","",""
"Siloxerus","Australia","Australasia","No","Yes","Yes","","","","",""
"Pericallis","Macaronesia","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Pericallis","Southwestern U.S.A.","Northern America","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Pericallis","Indian Subcontinent","Asia-Tropical","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Pericallis","New Zealand","Australasia","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Pericallis","Southwestern Europe","Europe","Yes","Yes","","Yes","Yes","Yes","Yes","Yes"
"Pericallis","Western South America","Southern America","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Pericallis","Southeastern Europe","Europe","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Pericallis","Northern Europe","Europe","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Centaurea","Northwestern U.S.A.","Northern America","Yes","","","","","","","Yes"
"Centaurea","Middle Europe","Europe","No","","","","","","","Yes"
"Centaurea","Eastern Europe","Europe","No","","","","","","","Yes"
"Centaurea","Northern Europe","Europe","Both","","","","","","","Yes"
"Centaurea","Southeastern Europe","Europe","No","","","","","","","Yes"
"Centaurea","Southwestern U.S.A.","Northern America","Yes","","","","","","","Yes"
"Centaurea","Subantarctic Islands","Antarctica","Yes","","","","","","","Yes"
"Centaurea","Northeastern U.S.A.","Northern America","Yes","Yes","","","","","","Yes"
"Centaurea","Northern Africa","Africa","No","","","","","","","Yes"
"Centaurea","Southwestern Europe","Europe","No","","","","","","","Yes"
"Centaurea","Macaronesia","Africa","No","","","","","","","Yes"
"Centaurea","North-Central U.S.A.","Northern America","Yes","","","","","","","Yes"
"Centaurea","West Tropical Africa","Africa","No","","","","","","","Yes"
"Centaurea","Southeastern U.S.A.","Northern America","Yes","","","","","","","Yes"
"Centaurea","Southern South America","Southern America","Yes","","","","","","","Yes"
"Centaurea","South-Central U.S.A.","Northern America","Yes","","","","","","","Yes"
"Centaurea","Northeast Tropical Africa","Africa","No","","","","","","","Yes"
"Centaurea","Russian Far East","Asia-Temperate","Yes","","","","","","","Yes"
"Centaurea","Mexico","Northern America","Yes","","","","","","","Yes"
"Centaurea","Northern South America","Southern America","Yes","","","","","","","Yes"
"Centaurea","West-Central Tropical Africa","Africa","No","","","","","","","Yes"
"Centaurea","Central America","Southern America","Yes","","","","","","","Yes"
"Centaurea","Western South America","Southern America","Yes","","","","","","","Yes"
"Centaurea","Arabian Peninsula","Asia-Temperate","No","","","","","","","Yes"
"Centaurea","Brazil","Southern America","Yes","","","","","","","Yes"
"Centaurea","Middle Asia","Asia-Temperate","No","","","","","","","Yes"
"Centaurea","East Tropical Africa","Africa","No","","","","","","","Yes"
"Centaurea","South Tropical Africa","Africa","Both","","","","","","","Yes"
"Centaurea","China","Asia-Temperate","No","","","","","","","Yes"
