"plant_genus","Level.3","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","In.GB"
"Helleborus","Germany","Middle Europe","Europe","No","","","Yes","","Yes","","Yes"
"Helleborus","France","Southwestern Europe","Europe","No","","","Yes","","Yes","","Yes"
"Helleborus","Sardegna","Southwestern Europe","Europe","No","","","Yes","","Yes","","Yes"
"Helleborus","Albania","Southeastern Europe","Europe","No","","","Yes","","Yes","","Yes"
"Helleborus","Portugal","Southwestern Europe","Europe","No","","","Yes","","Yes","","Yes"
"Helleborus","Italy","Southeastern Europe","Europe","No","","","Yes","","Yes","","Yes"
"Helleborus","New Jersey","Northeastern U.S.A.","Northern America","Yes","","","Yes","","Yes","","Yes"
"Helleborus","Corse","Southwestern Europe","Europe","No","","","Yes","","Yes","","Yes"
"Helleborus","Michigan","Northeastern U.S.A.","Northern America","Yes","","","Yes","","Yes","","Yes"
"Helleborus","New York","Northeastern U.S.A.","Northern America","Yes","","","Yes","","Yes","","Yes"
"Helleborus","Morocco","Northern Africa","Africa","No","","","Yes","","Yes","","Yes"
"Helleborus","West Virginia","Northeastern U.S.A.","Northern America","Yes","","","Yes","","Yes","","Yes"
"Helleborus","Maryland","Southeastern U.S.A.","Northern America","Yes","","","Yes","","Yes","","Yes"
"Helleborus","Transcaucasus","Caucasus","Asia-Temperate","No","","","Yes","","Yes","","Yes"
"Helleborus","Ohio","Northeastern U.S.A.","Northern America","Yes","","","Yes","","Yes","","Yes"
"Helleborus","Pennsylvania","Northeastern U.S.A.","Northern America","Yes","","","Yes","","Yes","","Yes"
"Helleborus","Turkey","Western Asia","Asia-Temperate","No","","","Yes","","Yes","","Yes"
"Helleborus","China South-Central","China","Asia-Temperate","No","","","Yes","","Yes","","Yes"
"Helleborus","Greece","Southeastern Europe","Europe","No","","","Yes","","Yes","","Yes"
"Heuchera","British Columbia","Western Canada","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Primorye","Russian Far East","Asia-Temperate","No","","","Yes","","","","Yes"
"Heuchera","Kansas","North-Central U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Oregon","Northwestern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Ontario","Eastern Canada","Northern America","No","","","Yes","","","","Yes"
"Heuchera","West Virginia","Northeastern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Washington","Northwestern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Ohio","Northeastern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Wyoming","Northwestern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Nebraska","North-Central U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Minnesota","North-Central U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Colorado","Northwestern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Manitoba","Western Canada","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Indiana","Northeastern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Arizona","Southwestern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Northwest Territorie","Subarctic America","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Texas","South-Central U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Idaho","Northwestern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Great Britain","Northern Europe","Europe","Yes","Yes","","Yes","","","","Yes"
"Heuchera","Connecticut","Northeastern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Nevada","Southwestern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","South Carolina","Southeastern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Pennsylvania","Northeastern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Saskatchewan","Western Canada","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Michigan","Northeastern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Utah","Southwestern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","North Carolina","Southeastern U.S.A.","Northern America","No","Yes","Yes","Yes","","","","Yes"
"Heuchera","Alaska","Subarctic America","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Oklahoma","North-Central U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Louisiana","Southeastern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","South Dakota","North-Central U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Iowa","North-Central U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Missouri","North-Central U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Aleutian Is.","Subarctic America","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Mexico Central","Mexico","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Alabama","Southeastern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Wisconsin","North-Central U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","New Jersey","Northeastern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","North Dakota","North-Central U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Montana","Northwestern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Arkansas","Southeastern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Virginia","Southeastern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Tennessee","Southeastern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Mexico Northeast","Mexico","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Illinois","North-Central U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","New Mexico","South-Central U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Maryland","Southeastern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Khabarovsk","Russian Far East","Asia-Temperate","No","","","Yes","","","","Yes"
"Heuchera","Mexico Northwest","Mexico","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Kentucky","Southeastern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Georgia","Southeastern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Mexico Southwest","Mexico","Northern America","No","","","Yes","","","","Yes"
"Heuchera","California","Southwestern U.S.A.","Northern America","No","Yes","","Yes","","","","Yes"
"Heuchera","New York","Northeastern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Mexico Gulf","Mexico","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Alberta","Western Canada","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Austria","Middle Europe","Europe","Yes","","","Yes","","","","Yes"
"Heuchera","Delaware","Southeastern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Heuchera","Mississippi","Southeastern U.S.A.","Northern America","No","","","Yes","","","","Yes"
"Hibbertia","Madagascar","Western Indian Ocean","Africa","No","","","","","","",""
"Hibbertia","New Guinea","Papuasia","Asia-Tropical","No","","","","","","",""
"Hibbertia","Western Australia","Australia","Australasia","No","Yes","","","","","",""
"Hibbertia","New South Wales","Australia","Australasia","No","","","","","","",""
"Hibbertia","Fiji","Southwestern Pacific","Pacific","No","","","","","","",""
"Hibbertia","Victoria","Australia","Australasia","No","","","","","","",""
"Hibbertia","South Australia","Australia","Australasia","No","","","","","","",""
"Hibbertia","Tasmania","Australia","Australasia","No","","","","","","",""
"Hibbertia","New Caledonia","Southwestern Pacific","Pacific","No","","","","","","",""
"Hibbertia","Northern Territory","Australia","Australasia","No","","","","","","",""
"Hibbertia","Queensland","Australia","Australasia","No","","","","","","",""
"Hibiscus","Italy","Southeastern Europe","Europe","No","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Washington","Northwestern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Line Is.","South-Central Pacific","Pacific","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Montana","Northwestern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Vermont","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Bulgaria","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Hibiscus","Indiana","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","El Salvador","Central America","Southern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Alabama","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Wyoming","Northwestern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Prince Edward I.","Eastern Canada","Northern America","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Mauritius","Western Indian Ocean","Africa","No","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Sardegna","Southwestern Europe","Europe","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Texas","South-Central U.S.A.","Northern America","No","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Connecticut","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","West Virginia","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Illinois","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Arizona","Southwestern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Afghanistan","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","Gilbert Is.","Southwestern Pacific","Pacific","No","","","Yes","Yes","","","Yes"
"Hibiscus","Taiwan","Eastern Asia","Asia-Temperate","No","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Inner Mongolia","China","Asia-Temperate","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Vanuatu","Southwestern Pacific","Pacific","No","","","Yes","Yes","","","Yes"
"Hibiscus","Missouri","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Ohio","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Nebraska","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Manitoba","Western Canada","Northern America","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","California","Southwestern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Cuba","Caribbean","Southern America","No","Yes","","Yes","Yes","","","Yes"
"Hibiscus","New South Wales","Australia","Australasia","No","","","Yes","Yes","","","Yes"
"Hibiscus","Utah","Southwestern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Iraq","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","New York","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Arkansas","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Rhode I.","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Maine","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Kansas","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Bangladesh","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","Vietnam","Indo-China","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","Nevada","Southwestern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Oklahoma","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Mexican Pacific Is.","Mexico","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Kazan-Retto","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","Wisconsin","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Michigan","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Yemen","Arabian Peninsula","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","New Jersey","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Kentucky","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Honduras","Central America","Southern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Cambodia","Indo-China","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","North Dakota","North-Central U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Minnesota","North-Central U.S.A.","Northern America","No","Yes","","Yes","Yes","","","Yes"
"Hibiscus","New Mexico","South-Central U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Massachusetts","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Sinai","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","Pitcairn Is.","South-Central Pacific","Pacific","No","","","Yes","Yes","","","Yes"
"Hibiscus","New Hampshire","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","New Zealand South","New Zealand","Australasia","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Christmas I.","Malesia","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","China North-Central","China","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","Ogasawara-Shoto","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","Nova Scotia","Eastern Canada","Northern America","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Maldives","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","China Southeast","China","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","Pennsylvania","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Primorye","Russian Far East","Asia-Temperate","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Society Is.","South-Central Pacific","Pacific","No","","","Yes","Yes","","","Yes"
"Hibiscus","Cyprus","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","North Caucasus","Caucasus","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","Mexico Southeast","Mexico","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Gulf States","Arabian Peninsula","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","Tubuai Is.","South-Central Pacific","Pacific","No","","","Yes","Yes","","","Yes"
"Hibiscus","Nansei-Shoto","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","Hainan","China","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","China South-Central","China","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","Myanmar","Indo-China","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","Transcaucasus","Caucasus","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","South Dakota","North-Central U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Andaman Is.","Indo-China","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","Thailand","Indo-China","Asia-Tropical","No","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Chita","Siberia","Asia-Temperate","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Lebanon-Syria","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","Turkey","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","Tuamotu","South-Central Pacific","Pacific","No","","","Yes","Yes","","","Yes"
"Hibiscus","Ethiopia","Northeast Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Korea","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","Fiji","Southwestern Pacific","Pacific","No","","","Yes","Yes","","","Yes"
"Hibiscus","Japan","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","Sumatera","Malesia","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","Laos","Indo-China","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","Great Britain","Northern Europe","Europe","Yes","Yes","Yes","Yes","Yes","","","Yes"
"Hibiscus","East Himalaya","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","Turkmenistan","Middle Asia","Asia-Temperate","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Amur","Russian Far East","Asia-Temperate","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Oman","Arabian Peninsula","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","Xinjiang","China","Asia-Temperate","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Réunion","Western Indian Ocean","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Georgia","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Santa Cruz Is.","Southwestern Pacific","Pacific","No","","","Yes","Yes","","","Yes"
"Hibiscus","Mexico Central","Mexico","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Virginia","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","District Of Columbia","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Nepal","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","Sri Lanka","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","Tadzhikistan","Middle Asia","Asia-Temperate","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Kirgizstan","Middle Asia","Asia-Temperate","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Delaware","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Iran","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","Saudi Arabia","Arabian Peninsula","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","Idaho","Northwestern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Assam","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","Mexico Northeast","Mexico","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Kwazulu-Natal","Southern Africa","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Louisiana","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","South Carolina","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Solomon Is.","Papuasia","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","Cook Is.","South-Central Pacific","Pacific","No","","","Yes","Yes","","","Yes"
"Hibiscus","India","Indian Subcontinent","Asia-Tropical","No","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Seychelles","Western Indian Ocean","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Madagascar","Western Indian Ocean","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Uzbekistan","Middle Asia","Asia-Temperate","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Tibet","China","Asia-Temperate","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Rodrigues","Western Indian Ocean","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Dominican Republic","Caribbean","Southern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Oregon","Northwestern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Philippines","Malesia","Asia-Tropical","No","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Niue","Southwestern Pacific","Pacific","No","","","Yes","Yes","","","Yes"
"Hibiscus","Borneo","Malesia","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","Hungary","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Hibiscus","Pakistan","Indian Subcontinent","Asia-Tropical","No","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Laccadive Is.","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","Easter Is.","South-Central Pacific","Pacific","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","East Aegean Is.","Western Asia","Asia-Temperate","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Kazakhstan","Middle Asia","Asia-Temperate","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Irkutsk","Siberia","Asia-Temperate","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Manchuria","China","Asia-Temperate","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Mongolia","Mongolia","Asia-Temperate","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Marshall Is.","Northwestern Pacific","Pacific","No","","","Yes","Yes","","","Yes"
"Hibiscus","Liberia","West Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Mississippi","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Queensland","Australia","Australasia","No","","","Yes","Yes","","","Yes"
"Hibiscus","Kermadec Is.","New Zealand","Australasia","No","","","Yes","Yes","","","Yes"
"Hibiscus","Cocos (Keeling) Is.","Malesia","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","New Caledonia","Southwestern Pacific","Pacific","No","","","Yes","Yes","","","Yes"
"Hibiscus","West Himalaya","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","New Guinea","Papuasia","Asia-Tropical","No","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Tuvalu","Southwestern Pacific","Pacific","No","","","Yes","Yes","","","Yes"
"Hibiscus","Central American Pac","Central America","Southern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Palestine","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Hibiscus","Chagos Archipelago","Western Indian Ocean","Africa","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Comoros","Western Indian Ocean","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Argentina Northeast","Southern South America","Southern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Gambia","West Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Ontario","Eastern Canada","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Malawi","South Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Maryland","Southeastern U.S.A.","Northern America","No","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Wallis-Futuna Is.","Southwestern Pacific","Pacific","No","","","Yes","Yes","","","Yes"
"Hibiscus","Nicobar Is.","Indo-China","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","Bahamas","Caribbean","Southern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Nauru","Southwestern Pacific","Pacific","No","","","Yes","Yes","","","Yes"
"Hibiscus","Bismarck Archipelago","Papuasia","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","Greece","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Hibiscus","Free State","Southern Africa","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Sudan","Northeast Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Uganda","East Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Namibia","Southern Africa","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Algeria","Northern Africa","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Tokelau-Manihiki","Southwestern Pacific","Pacific","No","","","Yes","Yes","","","Yes"
"Hibiscus","Tasmania","Australia","Australasia","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Poland","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Hibiscus","Northern Territory","Australia","Australasia","No","","","Yes","Yes","","","Yes"
"Hibiscus","Norfolk Is.","Australia","Australasia","No","","","Yes","Yes","","","Yes"
"Hibiscus","Saskatchewan","Western Canada","Northern America","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Maluku","Malesia","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","Mexico Gulf","Mexico","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Haiti","Caribbean","Southern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Portugal","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Hibiscus","Bermuda","Caribbean","Southern America","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Libya","Northern Africa","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Turks-Caicos Is.","Caribbean","Southern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Burkina","West Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Suriname","Northern South America","Southern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Florida","Southeastern U.S.A.","Northern America","No","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Hawaii","North-Central Pacific","Pacific","No","Yes","","Yes","Yes","","","Yes"
"Hibiscus","French Guiana","Northern South America","Southern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Austria","Middle Europe","Europe","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","North Carolina","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Belize","Central America","Southern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Tonga","Southwestern Pacific","Pacific","No","","","Yes","Yes","","","Yes"
"Hibiscus","Malaya","Malesia","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Hibiscus","Morocco","Northern Africa","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Kriti","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Hibiscus","Ukraine","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Hibiscus","Socotra","Northeast Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Mexico Northwest","Mexico","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Lesotho","Southern Africa","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Germany","Middle Europe","Europe","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","Czechoslovakia","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Hibiscus","Netherlands Antilles","Caribbean","Southern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Ecuador","Western South America","Southern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Peru","Western South America","Southern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Guatemala","Central America","Southern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Mexico Southwest","Mexico","Northern America","No","","","Yes","Yes","","","Yes"
"Hibiscus","Ghana","West Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Azores","Macaronesia","Africa","Yes","","","Yes","Yes","","","Yes"
"Hibiscus","South European Russi","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Hibiscus","Niger","West Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Hibiscus","Guinea","West Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
