"plant_genus","Level.3","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","In.GB"
"Coleus","Haiti","Caribbean","Southern America",1,"","","","","","",""
"Coleus","Hawaii","North-Central Pacific","Pacific",0,"","","","","","",""
"Coleus","Wake I.","Northwestern Pacific","Pacific",1,"","","","","","",""
"Coleus","Vanuatu","Southwestern Pacific","Pacific",0,"","","","","","",""
"Coleus","Cook Is.","South-Central Pacific","Pacific",0,"","","","","","",""
"Coleus","Eritrea","Northeast Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Uganda","East Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Tanzania","East Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Socotra","Northeast Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Leeward Is.","Caribbean","Southern America",1,"","","","","","",""
"Coleus","Ethiopia","Northeast Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Caroline Is.","Northwestern Pacific","Pacific",1,"","","","","","",""
"Coleus","Nigeria","West Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Honduras","Central America","Southern America",1,"","","","","","",""
"Coleus","China Southeast","China","Asia-Temperate",0,"","","","","","",""
"Coleus","Swaziland","Southern Africa","Africa",0,"","","","","","",""
"Coleus","Tuamotu","South-Central Pacific","Pacific",1,"","","","","","",""
"Coleus","Somalia","Northeast Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Chad","Northeast Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Zimbabwe","South Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Angola","South Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Niger","West Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Laos","Indo-China","Asia-Tropical",0,"","","","","","",""
"Coleus","China South-Central","China","Asia-Temperate",0,"","","","","","",""
"Coleus","Marianas","Northwestern Pacific","Pacific",1,"","","","","","",""
"Coleus","Mexico Southwest","Mexico","Northern America",1,"","","","","","",""
"Coleus","Rwanda","West-Central Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Guinea","West Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Cape Provinces","Southern Africa","Africa",0,"","","","","","",""
"Coleus","Free State","Southern Africa","Africa",0,"","","","","","",""
"Coleus","Botswana","Southern Africa","Africa",0,"","","","","","",""
"Coleus","Mozambique","South Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Ghana","West Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Dominican Republic","Caribbean","Southern America",1,"","","","","","",""
"Coleus","Costa Rica","Central America","Southern America",1,"","","","","","",""
"Coleus","Senegal","West Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Ivory Coast","West Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Mauritius","Western Indian Ocean","Africa",0,"","","","","","",""
"Coleus","Togo","West Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Yemen","Arabian Peninsula","Asia-Temperate",0,"","","","","","",""
"Coleus","Comoros","Western Indian Ocean","Africa",1,"","","","","","",""
"Coleus","Madeira","Macaronesia","Africa",1,"","","","","","",""
"Coleus","Myanmar","Indo-China","Asia-Tropical",0,"","","","","","",""
"Coleus","Cambodia","Indo-China","Asia-Tropical",0,"","","","","","",""
"Coleus","Gabon","West-Central Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Saudi Arabia","Arabian Peninsula","Asia-Temperate",0,"","","","","","",""
"Coleus","Sudan","Northeast Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Nansei-Shoto","Eastern Asia","Asia-Temperate",0,"","","","","","",""
"Coleus","Sri Lanka","Indian Subcontinent","Asia-Tropical",0,"","","","","","",""
"Coleus","Egypt","Northern Africa","Africa",0,"","","","","","",""
"Coleus","Cabinda","West-Central Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Equatorial Guinea","West-Central Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Congo","West-Central Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Zaïre","West-Central Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Oman","Arabian Peninsula","Asia-Temperate",0,"","","","","","",""
"Coleus","Cameroon","West-Central Tropical Africa","Africa",0,"","","","","","",""
"Coleus","Central African Repu","West-Central Tropical Africa","Africa",0,"","","","","","",""
"Colocasia","Andaman Is.","Indo-China","Asia-Tropical",1,"","","","","","",""
"Colocasia","Thailand","Indo-China","Asia-Tropical",0,"Yes","","","","","",""
"Colocasia","Sulawesi","Malesia","Asia-Tropical",1,"","","","","","",""
"Colocasia","Society Is.","South-Central Pacific","Pacific",1,"","","","","","",""
"Colocasia","Cambodia","Indo-China","Asia-Tropical",1,"","","","","","",""
"Colocasia","Myanmar","Indo-China","Asia-Tropical",0,"Yes","","","","","",""
"Colocasia","Vietnam","Indo-China","Asia-Tropical",0,"Yes","","","","","",""
"Colocasia","Borneo","Malesia","Asia-Tropical",0,"","","","","","",""
"Colocasia","Dominican Republic","Caribbean","Southern America",1,"Yes","","","","","",""
"Colocasia","Caroline Is.","Northwestern Pacific","Pacific",1,"Yes","","","","","",""
"Colocasia","Lesser Sunda Is.","Malesia","Asia-Tropical",1,"","","","","","",""
"Colocasia","Sumatera","Malesia","Asia-Tropical",0,"","","","","","",""
"Colocasia","Laos","Indo-China","Asia-Tropical",0,"","","","","","",""
"Colocasia","New South Wales","Australia","Australasia",1,"","","","","","",""
"Colocasia","Christmas I.","Malesia","Asia-Tropical",1,"","","","","","",""
"Colocasia","Costa Rica","Central America","Southern America",1,"","","","","","",""
"Colocasia","Bangladesh","Indian Subcontinent","Asia-Tropical",0,"","","","","","",""
"Colocasia","Laccadive Is.","Indian Subcontinent","Asia-Tropical",1,"","","","","","",""
"Colocasia","Madeira","Macaronesia","Africa",1,"","","","","","",""
"Colocasia","New Guinea","Papuasia","Asia-Tropical",1,"Yes","","","","","",""
"Colocasia","Nepal","Indian Subcontinent","Asia-Tropical",0,"Yes","","","","","",""
"Colocasia","Solomon Is.","Papuasia","Asia-Tropical",1,"Yes","","","","","",""
"Colocasia","Sri Lanka","Indian Subcontinent","Asia-Tropical",1,"Yes","","","","","",""
"Colocasia","Paraguay","Southern South America","Southern America",1,"","","","","","",""
"Colocasia","Congo","West-Central Tropical Africa","Africa",1,"","","","","","",""
"Colocasia","Alabama","Southeastern U.S.A.","Northern America",1,"","","","","","",""
"Colocasia","Nicaragua","Central America","Southern America",1,"","","","","","",""
"Colocasia","Norfolk Is.","Australia","Australasia",1,"","","","","","",""
"Colocasia","Azores","Macaronesia","Africa",1,"","","","","","",""
"Colocasia","Texas","South-Central U.S.A.","Northern America",1,"","","","","","",""
"Colocasia","Bismarck Archipelago","Papuasia","Asia-Tropical",1,"","","","","","",""
"Colocasia","Malaya","Malesia","Asia-Tropical",0,"","","","","","",""
"Colocasia","Jawa","Malesia","Asia-Tropical",1,"Yes","","","","","",""
"Colocasia","Maldives","Indian Subcontinent","Asia-Tropical",1,"","","","","","",""
"Colocasia","Leeward Is.","Caribbean","Southern America",1,"","","","","","",""
"Colocasia","West Himalaya","Indian Subcontinent","Asia-Tropical",0,"","","","","","",""
"Colocasia","Guinea-Bissau","West Tropical Africa","Africa",1,"","","","","","",""
"Colocasia","New Caledonia","Southwestern Pacific","Pacific",1,"","","","","","",""
"Colocasia","Senegal","West Tropical Africa","Africa",1,"","","","","","",""
"Colocasia","Gulf Of Guinea Is.","West-Central Tropical Africa","Africa",1,"","","","","","",""
"Colocasia","Haiti","Caribbean","Southern America",1,"","","","","","",""
"Colocasia","India","Indian Subcontinent","Asia-Tropical",0,"Yes","","","","","",""
"Colocasia","Spain","Southwestern Europe","Europe",1,"","","","","","",""
"Colocasia","Nicobar Is.","Indo-China","Asia-Tropical",0,"","","","","","",""
"Colocasia","Easter Is.","South-Central Pacific","Pacific",1,"","","","","","",""
"Colocasia","Marquesas","South-Central Pacific","Pacific",1,"","","","","","",""
"Colocasia","Niue","Southwestern Pacific","Pacific",1,"","","","","","",""
"Colocasia","China South-Central","China","Asia-Temperate",0,"","","","","","",""
"Colocasia","Mexico Southwest","Mexico","Northern America",1,"","","","","","",""
"Colocasia","Colombia","Western South America","Southern America",1,"","","","","","",""
"Colocasia","Algeria","Northern Africa","Africa",1,"","","","","","",""
"Colocasia","Canary Is.","Macaronesia","Africa",1,"","","","","","",""
"Colocasia","Morocco","Northern Africa","Africa",1,"","","","","","",""
"Colocasia","Cuba","Caribbean","Southern America",1,"","","","","","",""
"Colocasia","Tuamotu","South-Central Pacific","Pacific",1,"","","","","","",""
"Colocasia","Puerto Rico","Caribbean","Southern America",1,"","","","","","",""
"Colocasia","Cayman Is.","Caribbean","Southern America",1,"","","","","","",""
"Colocasia","Tuvalu","Southwestern Pacific","Pacific",1,"","","","","","",""
"Colocasia","Wallis-Futuna Is.","Southwestern Pacific","Pacific",1,"","","","","","",""
"Colocasia","Vanuatu","Southwestern Pacific","Pacific",1,"","","","","","",""
"Colocasia","Samoa","Southwestern Pacific","Pacific",1,"Yes","","","","","",""
"Colocasia","East Himalaya","Indian Subcontinent","Asia-Tropical",0,"","","","","","",""
"Colocasia","Sudan","Northeast Tropical Africa","Africa",1,"","","","","","",""
"Colocasia","Windward Is.","Caribbean","Southern America",1,"","","","","","",""
"Colocasia","Bermuda","Caribbean","Southern America",1,"","","","","","",""
"Colocasia","Gambia","West Tropical Africa","Africa",1,"","","","","","",""
"Colocasia","Sardegna","Southwestern Europe","Europe",1,"","","","","","",""
"Colocasia","Kermadec Is.","New Zealand","Australasia",1,"","","","","","",""
"Colocasia","Venezuelan Antilles","Caribbean","Southern America",1,"","","","","","",""
"Colocasia","Ecuador","Western South America","Southern America",1,"","","","","","",""
"Colocasia","Japan","Eastern Asia","Asia-Temperate",1,"Yes","","","","","",""
"Colocasia","Nauru","Southwestern Pacific","Pacific",1,"","","","","","",""
"Colocasia","Florida","Southeastern U.S.A.","Northern America",1,"","","","","","",""
"Colocasia","Santa Cruz Is.","Southwestern Pacific","Pacific",1,"","","","","","",""
"Colocasia","China Southeast","China","Asia-Temperate",0,"Yes","","","","","",""
"Colocasia","Malawi","South Tropical Africa","Africa",1,"","","","","","",""
"Colocasia","Socotra","Northeast Tropical Africa","Africa",1,"","","","","","",""
"Colocasia","Guyana","Northern South America","Southern America",1,"","","","","","",""
"Colocasia","Trinidad-Tobago","Caribbean","Southern America",1,"","","","","","",""
"Colocasia","Bolivia","Western South America","Southern America",1,"","","","","","",""
"Colocasia","Gilbert Is.","Southwestern Pacific","Pacific",1,"","","","","","",""
"Colocasia","Venezuela","Northern South America","Southern America",1,"","","","","","",""
"Colocasia","Cook Is.","South-Central Pacific","Pacific",1,"","","","","","",""
"Colocasia","Taiwan","Eastern Asia","Asia-Temperate",0,"Yes","","","","","",""
"Colocasia","St.helena","Middle Atlantic Ocean","Africa",1,"","","","","","",""
"Colocasia","Tonga","Southwestern Pacific","Pacific",1,"","","","","","",""
"Colocasia","Line Is.","South-Central Pacific","Pacific",1,"","","","","","",""
"Colocasia","Tibet","China","Asia-Temperate",0,"","","","","","",""
"Colocasia","Tunisia","Northern Africa","Africa",1,"","","","","","",""
"Colocasia","Hawaii","North-Central Pacific","Pacific",1,"Yes","","","","","",""
"Colocasia","Guinea","West Tropical Africa","Africa",1,"","","","","","",""
"Colocasia","Galápagos","Western South America","Southern America",1,"","","","","","",""
"Colocasia","Louisiana","Southeastern U.S.A.","Northern America",1,"","","","","","",""
"Colocasia","Portugal","Southwestern Europe","Europe",1,"","","","","","",""
"Colocasia","Western Australia","Australia","Australasia",1,"","","","","","",""
"Colocasia","Peru","Western South America","Southern America",1,"","","","","","",""
"Colocasia","Togo","West Tropical Africa","Africa",1,"","","","","","",""
"Colocasia","Italy","Southeastern Europe","Europe",1,"","","","","","",""
"Colocasia","Mississippi","Southeastern U.S.A.","Northern America",1,"","","","","","",""
"Colocasia","Zimbabwe","South Tropical Africa","Africa",1,"","","","","","",""
"Colocasia","Sicilia","Southeastern Europe","Europe",1,"","","","","","",""
"Colocasia","Queensland","Australia","Australasia",1,"","","","","","",""
"Colocasia","Cameroon","West-Central Tropical Africa","Africa",1,"Yes","","","","","",""
"Colocasia","Honduras","Central America","Southern America",1,"","","","","","",""
"Colocasia","Brazil South","Brazil","Southern America",1,"","","","","","",""
"Colocasia","Korea","Eastern Asia","Asia-Temperate",1,"Yes","","","","","",""
"Colocasia","Central African Repu","West-Central Tropical Africa","Africa",1,"","","","","","",""
"Colocasia","Brazil North","Brazil","Southern America",1,"","","","","","",""
"Colocasia","Ivory Coast","West Tropical Africa","Africa",1,"","","","","","",""
"Colocasia","Chad","Northeast Tropical Africa","Africa",1,"","","","","","",""
"Colocasia","Assam","Indian Subcontinent","Asia-Tropical",0,"","","","","","",""
"Colocasia","Baleares","Southwestern Europe","Europe",1,"","","","","","",""
"Colocasia","Madagascar","Western Indian Ocean","Africa",1,"","","","","","",""
"Colocasia","Benin","West Tropical Africa","Africa",1,"","","","","","",""
"Colocasia","Zambia","South Tropical Africa","Africa",1,"","","","","","",""
"Colocasia","Zaïre","West-Central Tropical Africa","Africa",1,"","","","","","",""
"Colocasia","Yugoslavia","Southeastern Europe","Europe",1,"","","","","","",""
"Colocasia","East Aegean Is.","Western Asia","Asia-Temperate",1,"","","","","","",""
"Colocasia","Comoros","Western Indian Ocean","Africa",1,"","","","","","",""
"Colocasia","Turkey","Western Asia","Asia-Temperate",1,"Yes","","","","","",""
"Colocasia","Brazil Northeast","Brazil","Southern America",1,"","","","","","",""
"Colocasia","Chagos Archipelago","Western Indian Ocean","Africa",1,"","","","","","",""
"Colocasia","Seychelles","Western Indian Ocean","Africa",1,"","","","","","",""
"Coprosma","Solomon Is.","Papuasia","Asia-Tropical",0,"","","","","","","Yes"
"Coprosma","Tuamotu","South-Central Pacific","Pacific",0,"","","","","","","Yes"
"Coprosma","New South Wales","Australia","Australasia",0,"","","","","","","Yes"
"Coprosma","Hawaii","North-Central Pacific","Pacific",0,"Yes","Yes","","","","","Yes"
"Coprosma","Tubuai Is.","South-Central Pacific","Pacific",0,"","","","","","","Yes"
"Coprosma","Society Is.","South-Central Pacific","Pacific",0,"","","","","","","Yes"
"Coprosma","Vanuatu","Southwestern Pacific","Pacific",0,"","","","","","","Yes"
"Coprosma","Great Britain","Northern Europe","Europe",1,"","","","","","","Yes"
"Coprosma","Borneo","Malesia","Asia-Tropical",0,"","","","","","","Yes"
"Coprosma","New Zealand North","New Zealand","Australasia",0,"","","","","","","Yes"
"Coprosma","Pitcairn Is.","South-Central Pacific","Pacific",0,"","","","","","","Yes"
"Coprosma","Cook Is.","South-Central Pacific","Pacific",0,"","","","","","","Yes"
"Coprosma","Juan Fernández Is.","Southern South America","Southern America",0,"","","","","","","Yes"
"Coprosma","New Guinea","Papuasia","Asia-Tropical",0,"","","","","","","Yes"
"Coprosma","Kermadec Is.","New Zealand","Australasia",0,"","","","","","","Yes"
"Coprosma","Tasmania","Australia","Australasia",0,"","","","","","","Yes"
"Coprosma","Victoria","Australia","Australasia",0,"","","","","","","Yes"
"Coprosma","Sulawesi","Malesia","Asia-Tropical",0,"","","","","","","Yes"
"Coprosma","Antipodean Is.","New Zealand","Australasia",0,"","","","","","","Yes"
"Coprosma","Chatham Is.","New Zealand","Australasia",0,"","","","","","","Yes"
"Coprosma","Samoa","Southwestern Pacific","Pacific",0,"","","","","","","Yes"
"Coprosma","Jawa","Malesia","Asia-Tropical",0,"","","","","","","Yes"
"Coprosma","New Zealand South","New Zealand","Australasia",0,"","","","","","","Yes"
"Coprosma","Fiji","Southwestern Pacific","Pacific",0,"","","","","","","Yes"
"Coprosma","Macquarie Is.","Subantarctic Islands","Antarctica",0,"","","","","","","Yes"
"Coprosma","South Australia","Australia","Australasia",1,"","","","","","","Yes"
"Coprosma","Norfolk Is.","Australia","Australasia",0,"","","","","","","Yes"
"Coprosma","Marquesas","South-Central Pacific","Pacific",0,"","","","","","","Yes"
"Coriaria","China South-Central","China","Asia-Temperate",0,"","","","","","",""
"Coriaria","Peru","Western South America","Southern America",0,"","","","","","",""
"Coriaria","Solomon Is.","Papuasia","Asia-Tropical",0,"","","","","","",""
"Coriaria","Society Is.","South-Central Pacific","Pacific",0,"","","","","","",""
"Coriaria","Morocco","Northern Africa","Africa",0,"","","","","","",""
"Coriaria","Mexico Central","Mexico","Northern America",0,"","","","","","",""
"Coriaria","New Guinea","Papuasia","Asia-Tropical",0,"","","","","","",""
"Coriaria","China Southeast","China","Asia-Temperate",0,"","","","","","",""
"Coriaria","Japan","Eastern Asia","Asia-Temperate",0,"","","","","","",""
"Coriaria","Pakistan","Indian Subcontinent","Asia-Tropical",0,"","","","","","",""
"Coriaria","East Himalaya","Indian Subcontinent","Asia-Tropical",0,"","","","","","",""
"Coriaria","Baleares","Southwestern Europe","Europe",0,"","","","","","",""
"Coriaria","Mexico Northeast","Mexico","Northern America",0,"","","","","","",""
"Coriaria","Italy","Southeastern Europe","Europe",0,"","","","","","",""
"Coriaria","New Zealand North","New Zealand","Australasia",0,"","","","","","",""
"Coriaria","Greece","Southeastern Europe","Europe",0,"","","","","","",""
"Coriaria","Mexico Northwest","Mexico","Northern America",0,"","","","","","",""
"Coriaria","Vanuatu","Southwestern Pacific","Pacific",0,"","","","","","",""
"Coriaria","Tunisia","Northern Africa","Africa",0,"","","","","","",""
"Coriaria","Fiji","Southwestern Pacific","Pacific",0,"","","","","","",""
"Coriaria","Algeria","Northern Africa","Africa",0,"","","","","","",""
"Coriaria","Argentina South","Southern South America","Southern America",0,"","","","","","",""
"Coriaria","Myanmar","Indo-China","Asia-Tropical",0,"","","","","","",""
"Coriaria","Portugal","Southwestern Europe","Europe",1,"","","","","","",""
