"plant_name","plant_name_full","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","plant.in.GB"
"Ficus carica","Ficus carica","Indo-China","Asia-Tropical","1","","","","","","","Yes"
"Ficus carica","Ficus carica","Subantarctic Islands","Antarctica","1","","","","","","","Yes"
"Ficus carica","Ficus carica","Middle Asia","Asia-Temperate","both","","","","","","","Yes"
"Ficus carica","Ficus carica","China","Asia-Temperate","1","Yes","","","","","","Yes"
"Ficus carica","Ficus carica","Western South America","Southern America","1","Yes","","","","","","Yes"
"Ficus carica","Ficus carica","Northeastern U.S.A.","Northern America","1","","","","","","","Yes"
"Ficus carica","Ficus carica","Southeastern U.S.A.","Northern America","1","","Yes","","","","","Yes"
"Ficus carica","Ficus carica","Mexico","Northern America","1","Yes","","","","","","Yes"
"Ficus carica","Ficus carica","West-Central Tropical Africa","Africa","1","","","","","","","Yes"
"Ficus carica","Ficus carica","South-Central U.S.A.","Northern America","1","","","","","","","Yes"
"Ficus carica","Ficus carica","Southern South America","Southern America","1","Yes","","","","","","Yes"
"Ficus carica","Ficus carica","Southwestern U.S.A.","Northern America","1","","","","","","","Yes"
"Ficus carica","Ficus carica","Caribbean","Southern America","1","","","","","","","Yes"
"Ficus carica","Ficus carica","Central America","Southern America","1","Yes","Yes","","","","","Yes"
"Ficus grandiflora","Ficus grandiflora","Malesia","Asia-Tropical","0","","","","","","",""
"Flindersia brayleyana","Flindersia brayleyana","Australia","Australasia","0","","","","","","",""
"Flindersia brayleyana","Flindersia brayleyana","North-Central Pacific","Pacific","1","Yes","Yes","","","","",""
"Frangula californica","Frangula californica","Mexico","Northern America","0","","","","","","",""
"Frangula californica","Frangula californica","Southwestern U.S.A.","Northern America","0","","Yes","","","","",""
"Frangula californica","Frangula californica","North-Central Pacific","Pacific","1","","","","","","",""
"Frangula californica","Frangula californica","Northwestern U.S.A.","Northern America","0","","","","","","",""
"Frangula californica","Frangula californica","South-Central U.S.A.","Northern America","0","","","","","","",""
"Frangula purshiana","Frangula purshiana","Mexico","Northern America","0","","","","","","",""
"Frangula purshiana","Frangula purshiana","Northwestern U.S.A.","Northern America","0","","Yes","","","","",""
"Frangula purshiana","Frangula purshiana","Western Canada","Northern America","0","","","","","","",""
"Frangula purshiana","Frangula purshiana","Southwestern U.S.A.","Northern America","0","","Yes","","","","",""
"Fuchsia excorticata","Fuchsia excorticata","New Zealand","Australasia","0","Yes","Yes","","","","",""
"Gaultheria antipoda","Gaultheria antipoda","New Zealand","Australasia","0","Yes","Yes","","","","",""
"Gaultheria hispida","Gaultheria hispida","Australia","Australasia","0","Yes","Yes","","","","",""
"Gaultheria mucronata","Gaultheria mucronata","Northern Europe","Europe","1","","","","","","","Yes"
"Gaultheria mucronata","Gaultheria mucronata","Southern South America","Southern America","0","","","","","","","Yes"
"Gaultheria mucronata","Gaultheria mucronata","New Zealand","Australasia","1","","","","","","","Yes"
"Gaultheria procumbens","Gaultheria procumbens","Northeastern U.S.A.","Northern America","0","","","Yes","Yes","","","Yes"
"Gaultheria procumbens","Gaultheria procumbens","Eastern Canada","Northern America","0","","","Yes","Yes","","","Yes"
"Gaultheria procumbens","Gaultheria procumbens","Southeastern U.S.A.","Northern America","0","","","Yes","Yes","","","Yes"
"Gaultheria procumbens","Gaultheria procumbens","Northern Europe","Europe","1","Yes","Yes","Yes","Yes","","","Yes"
"Gaultheria procumbens","Gaultheria procumbens","North-Central U.S.A.","Northern America","0","","","Yes","Yes","","","Yes"
"Gaultheria procumbens","Gaultheria procumbens","Western Canada","Northern America","0","","","Yes","Yes","","","Yes"
"Gaultheria shallon","Gaultheria shallon","Western Canada","Northern America","0","","","Yes","Yes","Yes","","Yes"
"Gaultheria shallon","Gaultheria shallon","Northwestern U.S.A.","Northern America","0","","Yes","Yes","Yes","Yes","","Yes"
"Gaultheria shallon","Gaultheria shallon","Southwestern Europe","Europe","1","","","Yes","Yes","Yes","","Yes"
"Gaultheria shallon","Gaultheria shallon","New Zealand","Australasia","1","","","Yes","Yes","Yes","","Yes"
"Gaultheria shallon","Gaultheria shallon","Southwestern U.S.A.","Northern America","0","","","Yes","Yes","Yes","","Yes"
"Gaultheria shallon","Gaultheria shallon","Subarctic America","Northern America","0","","","Yes","Yes","Yes","","Yes"
"Gaultheria shallon","Gaultheria shallon","Northern Europe","Europe","1","Yes","Yes","Yes","Yes","Yes","","Yes"
"Gaylussacia baccata","Gaylussacia baccata","Southeastern U.S.A.","Northern America","0","","","","","","",""
"Gaylussacia baccata","Gaylussacia baccata","Northeastern U.S.A.","Northern America","0","","","","","","",""
"Gaylussacia baccata","Gaylussacia baccata","Eastern Canada","Northern America","0","","","","","","",""
"Gaylussacia baccata","Gaylussacia baccata","North-Central U.S.A.","Northern America","0","","","","","","",""
"Gaylussacia baccata","Gaylussacia baccata","Western Canada","Northern America","0","","","","","","",""
"Geniostoma rupestre","Geniostoma rupestre","Southwestern Pacific","Pacific","0","","","","","","",""
"Geniostoma rupestre","Geniostoma rupestre","Malesia","Asia-Tropical","0","","","","","","",""
"Geniostoma rupestre","Geniostoma rupestre","Northwestern Pacific","Pacific","0","","","","","","",""
"Geniostoma rupestre","Geniostoma rupestre","Papuasia","Asia-Tropical","0","","","","","","",""
"Geniostoma rupestre","Geniostoma rupestre","South-Central Pacific","Pacific","0","","","","","","",""
"Geniostoma rupestre","Geniostoma rupestre","New Zealand","Australasia","0","Yes","Yes","","","","",""
"Geniostoma rupestre","Geniostoma rupestre","Australia","Australasia","0","","","","","","",""
"Geniostoma rupestre","Geniostoma rupestre","Eastern Asia","Asia-Temperate","0","","","","","","",""
"Gevuina avellana","Gevuina avellana","Southern South America","Southern America","both","","","","","","",""
"Gompholobium confertum","Gompholobium confertum","Australia","Australasia","0","Yes","Yes","","","","",""
"Gompholobium huegelii","Gompholobium huegelii","Australia","Australasia","0","Yes","Yes","","","","",""
"Gonocarpus tetragynus","Gonocarpus tetragynus","Australia","Australasia","0","Yes","Yes","","","","",""
"Gonocarpus teucrioides","Gonocarpus teucrioides","Australia","Australasia","0","Yes","Yes","","","","",""
"Goodenia humilis","Goodenia humilis","Australia","Australasia","0","Yes","Yes","","","","",""
"Grevillea alpina","Grevillea alpina","Australia","Australasia","0","Yes","Yes","","","","",""
"Grevillea amplexans","Grevillea amplexans","Australia","Australasia","0","Yes","Yes","","","","",""
"Grevillea barklyana","Grevillea barklyana","Australia","Australasia","0","Yes","Yes","","","","",""
"Grevillea brachystachya","Grevillea brachystachya","Australia","Australasia","0","Yes","Yes","","","","",""
"Grevillea chrysophaea","Grevillea chrysophaea","Australia","Australasia","0","Yes","Yes","","","","",""
"Grevillea crithmifolia","Grevillea crithmifolia","Australia","Australasia","0","Yes","Yes","","","","",""
"Grevillea hookeriana","Grevillea hookeriana","Australia","Australasia","0","Yes","Yes","","","","",""
"Grevillea lavandulacea","Grevillea lavandulacea","Australia","Australasia","0","Yes","Yes","","","","",""
"Grevillea pinaster","Grevillea pinaster","Australia","Australasia","0","Yes","Yes","","","","",""
"Grevillea rosmarinifolia","Grevillea rosmarinifolia","Australia","Australasia","0","Yes","Yes","","","","",""
"Grevillea stenomera","Grevillea stenomera","Australia","Australasia","0","Yes","Yes","","","","",""
"Hakea bucculenta","Hakea bucculenta","Australia","Australasia","0","Yes","Yes","","","","",""
"Hakea cucullata","Hakea cucullata","Australia","Australasia","0","Yes","Yes","","","","",""
"Hakea erinacea","Hakea erinacea","Australia","Australasia","0","Yes","Yes","","","","",""
"Hakea sericea","Hakea sericea","Australia","Australasia","both","Yes","Yes","","","","",""
"Hakea sericea","Hakea sericea","Macaronesia","Africa","1","","","","","","",""
"Hakea sericea","Hakea sericea","Southern Africa","Africa","1","Yes","Yes","","","","",""
"Hakea sericea","Hakea sericea","Southwestern Europe","Europe","1","","","","","","",""
"Hakea sericea","Hakea sericea","New Zealand","Australasia","1","Yes","Yes","","","","",""
"Hamamelis japonica","Hamamelis japonica","Eastern Asia","Asia-Temperate","both","","","Yes","Yes","","",""
"Hamamelis mollis","Hamamelis mollis","China","Asia-Temperate","0","","","Yes","Yes","","",""
"Hamamelis virginiana","Hamamelis virginiana","Northeastern U.S.A.","Northern America","0","","","Yes","Yes","","",""
"Hamamelis virginiana","Hamamelis virginiana","Southeastern U.S.A.","Northern America","0","","","Yes","Yes","","",""
"Hamamelis virginiana","Hamamelis virginiana","North-Central U.S.A.","Northern America","0","","","Yes","Yes","","",""
"Hamamelis virginiana","Hamamelis virginiana","South-Central U.S.A.","Northern America","0","","","Yes","Yes","","",""
"Hamamelis virginiana","Hamamelis virginiana","Eastern Canada","Northern America","0","","","Yes","Yes","","",""
"Hamamelis virginiana","Hamamelis virginiana","Mexico","Northern America","0","","","Yes","Yes","","",""
"Harpullia ramiflora","Harpullia ramiflora","Malesia","Asia-Tropical","0","","","","","","",""
"Harpullia ramiflora","Harpullia ramiflora","Australia","Australasia","0","Yes","Yes","","","","",""
"Harpullia ramiflora","Harpullia ramiflora","Papuasia","Asia-Tropical","0","","","","","","",""
"Hedycarya arborea","Hedycarya arborea","New Zealand","Australasia","0","Yes","Yes","","","","",""
"Hibbertia acerosa","Hibbertia acerosa","Australia","Australasia","0","Yes","Yes","","","","",""
"Hibbertia acicularis","Hibbertia acicularis","Australia","Australasia","0","Yes","Yes","","","","",""
"Hibbertia cunninghamii","Hibbertia cunninghamii","Australia","Australasia","0","Yes","Yes","","","","",""
"Hibbertia empetrifolia","Hibbertia empetrifolia","Australia","Australasia","0","Yes","Yes","","","","",""
"Hibbertia procumbens","Hibbertia procumbens","Australia","Australasia","0","Yes","Yes","","","","",""
"Hibbertia prostrata","Hibbertia prostrata","Australia","Australasia","0","Yes","Yes","","","","",""
"Hibbertia riparia","Hibbertia riparia","Australia","Australasia","0","Yes","Yes","","","","",""
"Hibbertia sericea","Hibbertia sericea","Australia","Australasia","0","Yes","Yes","","","","",""
"Hibbertia stricta","Hibbertia stricta","Australia","Australasia","0","Yes","Yes","","","","",""
"Hibbertia subvaginata","Hibbertia subvaginata","Australia","Australasia","0","Yes","Yes","","","","",""
"Hibbertia vaginata","Hibbertia vaginata","Australia","Australasia","0","Yes","Yes","","","","",""
"Hovea elliptica","Hovea elliptica","Australia","Australasia","0","Yes","Yes","","","","",""
"Hovea heterophylla","Hovea heterophylla","Australia","Australasia","0","Yes","Yes","","","","",""
"Hovea pungens","Hovea pungens","Australia","Australasia","0","Yes","Yes","","","","",""
"Hudsonia tomentosa","Hudsonia tomentosa","Northeastern U.S.A.","Northern America","0","","","","","","",""
"Hudsonia tomentosa","Hudsonia tomentosa","North-Central U.S.A.","Northern America","0","","","","","","",""
"Hudsonia tomentosa","Hudsonia tomentosa","Western Canada","Northern America","0","","","","","","",""
"Hudsonia tomentosa","Hudsonia tomentosa","Eastern Canada","Northern America","0","","","","","","",""
"Hudsonia tomentosa","Hudsonia tomentosa","Southeastern U.S.A.","Northern America","0","","Yes","","","","",""
"Hudsonia tomentosa","Hudsonia tomentosa","Subarctic America","Northern America","0","","","","","","",""
"Hydrocotyle callicarpa","Hydrocotyle callicarpa","Australia","Australasia","0","Yes","Yes","","","","",""
"Ilex aquifolium","Ilex aquifolium","Southwestern Europe","Europe","0","Yes","","Yes","Yes","Yes","Yes","Yes"
"Ilex aquifolium","Ilex aquifolium","Middle Europe","Europe","0","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Ilex aquifolium","Ilex aquifolium","New Zealand","Australasia","1","","","Yes","Yes","Yes","Yes","Yes"
"Ilex aquifolium","Ilex aquifolium","Northern Europe","Europe","both","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Ilex aquifolium","Ilex aquifolium","Southwestern U.S.A.","Northern America","1","","","Yes","Yes","Yes","Yes","Yes"
"Ilex aquifolium","Ilex aquifolium","Australia","Australasia","both","","","Yes","Yes","Yes","Yes","Yes"
"Ilex aquifolium","Ilex aquifolium","Western Asia","Asia-Temperate","1","","","Yes","Yes","Yes","Yes","Yes"
"Ilex aquifolium","Ilex aquifolium","Western Canada","Northern America","1","","","Yes","Yes","Yes","Yes","Yes"
"Ilex aquifolium","Ilex aquifolium","Northern Africa","Africa","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex aquifolium","Ilex aquifolium","North-Central Pacific","Pacific","1","","","Yes","Yes","Yes","Yes","Yes"
"Ilex aquifolium","Ilex aquifolium","Southeastern Europe","Europe","0","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Ilex aquifolium","Ilex aquifolium","Eastern Canada","Northern America","1","","","Yes","Yes","Yes","Yes","Yes"
"Ilex aquifolium","Ilex aquifolium","Northeastern U.S.A.","Northern America","1","","","Yes","Yes","Yes","Yes","Yes"
"Ilex aquifolium","Ilex aquifolium","Northwestern U.S.A.","Northern America","1","","","Yes","Yes","Yes","Yes","Yes"
"Ilex aquifolium","Ilex aquifolium","Southeastern U.S.A.","Northern America","1","","","Yes","Yes","Yes","Yes","Yes"
"Ilex cassine","Ilex cassine","Mexico","Northern America","0","","","","","","",""
"Ilex cassine","Ilex cassine","Caribbean","Southern America","0","","","","","","",""
"Ilex cassine","Ilex cassine","South-Central U.S.A.","Northern America","0","","","","","","",""
"Ilex cassine","Ilex cassine","Southeastern U.S.A.","Northern America","0","","Yes","","","","",""
"Ilex crenata","Ilex crenata","Eastern Asia","Asia-Temperate","0","","","Yes","","","",""
"Ilex crenata","Ilex crenata","Northeastern U.S.A.","Northern America","1","","","Yes","","","",""
"Ilex crenata","Ilex crenata","China","Asia-Temperate","0","","","Yes","","","",""
"Ilex crenata","Ilex crenata","Middle Europe","Europe","1","","","Yes","","","",""
"Ilex crenata","Ilex crenata","Russian Far East","Asia-Temperate","0","","","Yes","","","",""
"Ilex crenata","Ilex crenata","Indian Subcontinent","Asia-Tropical","0","","","Yes","","","",""
"Ilex crenata","Ilex crenata","Southeastern U.S.A.","Northern America","1","","Yes","Yes","","","",""
"Ilex crenata","Ilex crenata","Northwestern U.S.A.","Northern America","1","","","Yes","","","",""
"Ilex crenata","Ilex crenata","Indo-China","Asia-Tropical","0","","","Yes","","","",""
"Ilex glabra","Ilex glabra","Southeastern U.S.A.","Northern America","0","","Yes","","","","",""
"Ilex glabra","Ilex glabra","Northeastern U.S.A.","Northern America","0","","","","","","",""
"Ilex glabra","Ilex glabra","Eastern Canada","Northern America","0","","","","","","",""
"Ilex glabra","Ilex glabra","South-Central U.S.A.","Northern America","0","","","","","","",""
"Ilex latifolia","Ilex latifolia","Eastern Asia","Asia-Temperate","0","","","Yes","Yes","","",""
"Ilex latifolia","Ilex latifolia","China","Asia-Temperate","0","","","Yes","Yes","","",""
"Ilex pedunculosa","Ilex pedunculosa","China","Asia-Temperate","0","","","Yes","Yes","","",""
"Ilex pedunculosa","Ilex pedunculosa","Eastern Asia","Asia-Temperate","0","","","Yes","Yes","","",""
"Isopogon attenuatus","Isopogon attenuatus","Australia","Australasia","0","Yes","Yes","","","","",""
"Isopogon axillaris","Isopogon axillaris","Australia","Australasia","0","Yes","Yes","","","","",""
"Isopogon ceratophyllus","Isopogon ceratophyllus","Australia","Australasia","0","Yes","Yes","","","","",""
"Isopogon cuneatus","Isopogon cuneatus","Australia","Australasia","0","Yes","Yes","","","","",""
"Isopogon dubius","Isopogon dubius","Australia","Australasia","0","Yes","Yes","","","","",""
"Isopogon formosus","Isopogon formosus","Australia","Australasia","0","Yes","Yes","","","","",""
"Isopogon latifolius","Isopogon latifolius","Australia","Australasia","0","Yes","Yes","","","","",""
"Itea virginica","Itea virginica","Southeastern U.S.A.","Northern America","0","","Yes","","","","",""
"Itea virginica","Itea virginica","North-Central U.S.A.","Northern America","0","","","","","","",""
"Itea virginica","Itea virginica","Northeastern U.S.A.","Northern America","0","","","","","","",""
"Itea virginica","Itea virginica","South-Central U.S.A.","Northern America","0","","","","","","",""
"Sarcococca coriacea","Sarcococca coriacea","Indian Subcontinent","Asia-Tropical","0","","","Yes","Yes","","",""
"Sarcococca coriacea","Sarcococca coriacea","Indo-China","Asia-Tropical","0","","","Yes","Yes","","",""
"Sarcococca coriacea","Sarcococca coriacea","China","Asia-Temperate","0","","","Yes","Yes","","",""
"Sarcococca hookeriana","Sarcococca hookeriana","China","Asia-Temperate","0","","","Yes","Yes","","",""
"Sarcococca hookeriana","Sarcococca hookeriana","Indian Subcontinent","Asia-Tropical","0","","","Yes","Yes","","",""
"Senna pleurocarpa","Senna pleurocarpa","Australia","Australasia","0","Yes","Yes","","","","",""
"Rhododendron japonicum","Rhododendron japonicum","Northeastern U.S.A.","Northern America","1","","","Yes","Yes","","",""
"Rhododendron japonicum","Rhododendron japonicum","Eastern Asia","Asia-Temperate","0","","","Yes","Yes","","",""
"Dielsiodoxa tamariscina","Dielsiodoxa tamariscina","Australia","Australasia","0","Yes","Yes","","","","",""
"Prunus persica","Prunus persica","South-Central U.S.A.","Northern America","1","","","Yes","","","",""
"Prunus persica","Prunus persica","Western Asia","Asia-Temperate","1","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","Southern Africa","Africa","1","Yes","Yes","Yes","","","",""
"Prunus persica","Prunus persica","Northwestern U.S.A.","Northern America","1","","","Yes","","","",""
"Prunus persica","Prunus persica","Western Indian Ocean","Africa","1","","","Yes","","","",""
"Prunus persica","Prunus persica","Middle Asia","Asia-Temperate","1","","","Yes","","","",""
"Prunus persica","Prunus persica","Southwestern U.S.A.","Northern America","1","","","Yes","","","",""
"Prunus persica","Prunus persica","China","Asia-Temperate","both","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","New Zealand","Australasia","1","Yes","Yes","Yes","","","",""
"Prunus persica","Prunus persica","Southeastern U.S.A.","Northern America","1","","Yes","Yes","","","",""
"Prunus persica","Prunus persica","Indo-China","Asia-Tropical","1","","","Yes","","","",""
"Prunus persica","Prunus persica","Northeastern U.S.A.","Northern America","1","","","Yes","","","",""
"Prunus persica","Prunus persica","Eastern Asia","Asia-Temperate","1","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","Caucasus","Asia-Temperate","1","","","Yes","","","",""
"Prunus persica","Prunus persica","Southern South America","Southern America","1","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","Eastern Canada","Northern America","1","","","Yes","","","",""
"Prunus persica","Prunus persica","Mexico","Northern America","1","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","Indian Subcontinent","Asia-Tropical","1","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","North-Central U.S.A.","Northern America","1","","","Yes","","","",""
"Prunus persica","Prunus persica","Eastern Europe","Europe","1","","","Yes","","","",""
"Prunus persica","Prunus persica","Southeastern Europe","Europe","1","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","Central America","Southern America","1","","","Yes","","","",""
"Prunus persica","Prunus persica","Middle Atlantic Ocean","Africa","1","","","Yes","","","",""
"Prunus persica","Prunus persica","Southwestern Europe","Europe","1","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","Australia","Australasia","1","Yes","Yes","Yes","","","",""
"Prunus persica","Prunus persica","Western South America","Southern America","1","","","Yes","","","",""
"Prunus persica","Prunus persica","East Tropical Africa","Africa","1","","","Yes","","","",""
"Prunus persica","Prunus persica","Middle Europe","Europe","1","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","Northwestern Pacific","Pacific","1","","","Yes","","","",""
"Prunus persica","Prunus persica","Macaronesia","Africa","1","","","Yes","","","",""
"Prunus persica","Prunus persica","Northern Africa","Africa","1","","","Yes","","","",""
"Prunus persica","Prunus persica","Northeast Tropical Africa","Africa","1","","","Yes","","","",""
"Chaenomeles speciosa","Chaenomeles speciosa","Northeastern U.S.A.","Northern America","1","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","Eastern Europe","Europe","1","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","Eastern Asia","Asia-Temperate","1","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","Southeastern U.S.A.","Northern America","1","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","North-Central U.S.A.","Northern America","1","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","China","Asia-Temperate","0","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","Southwestern Europe","Europe","1","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","New Zealand","Australasia","1","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","Indian Subcontinent","Asia-Tropical","1","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","Northern Europe","Europe","1","Yes","Yes","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","Mexico","Northern America","1","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","Middle Europe","Europe","1","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","Southeastern Europe","Europe","1","","","Yes","Yes","","","Yes"
"Prunus armeniaca","Prunus armeniaca","Indian Subcontinent","Asia-Tropical","1","Yes","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Eastern Asia","Asia-Temperate","1","Yes","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Southeastern Europe","Europe","both","Yes","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Western Asia","Asia-Temperate","1","Yes","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Australia","Australasia","1","Yes","Yes","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","China","Asia-Temperate","0","","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Northeastern U.S.A.","Northern America","1","","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Middle Asia","Asia-Temperate","both","","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","North-Central U.S.A.","Northern America","1","","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Northwestern U.S.A.","Northern America","1","","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Middle Europe","Europe","1","Yes","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Southwestern U.S.A.","Northern America","1","","Yes","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Eastern Europe","Europe","1","","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","South-Central U.S.A.","Northern America","1","","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Southwestern Europe","Europe","1","","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Caucasus","Asia-Temperate","1","","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Northern Africa","Africa","1","","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Southeastern U.S.A.","Northern America","1","","","Yes","","","",""
"Solanum tuberosum","Solanum tuberosum","North-Central U.S.A.","Northern America","1","","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Southwestern Europe","Europe","1","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Middle Asia","Asia-Temperate","1","","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Southern South America","Southern America","0","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Caribbean","Southern America","1","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Northern South America","Southern America","0","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Eastern Europe","Europe","1","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Southeastern U.S.A.","Northern America","1","","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Western South America","Southern America","0","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Northern Europe","Europe","1","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Indian Subcontinent","Asia-Tropical","1","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Indo-China","Asia-Tropical","1","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Northeastern U.S.A.","Northern America","1","","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Middle Europe","Europe","1","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","West-Central Tropical Africa","Africa","1","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","North-Central Pacific","Pacific","1","Yes","","Yes","","Yes","","Yes"
"Lactuca sativa","Lactuca sativa","Eastern Europe","Europe","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Northern Europe","Europe","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Southwestern Europe","Europe","1","Yes","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Indian Subcontinent","Asia-Tropical","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Northern Africa","Africa","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","China","Asia-Temperate","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Macaronesia","Africa","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Caribbean","Southern America","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Eastern Asia","Asia-Temperate","1","Yes","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Southern South America","Southern America","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Southeastern Europe","Europe","1","Yes","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Western Asia","Asia-Temperate","both","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Middle Europe","Europe","1","Yes","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Southern Africa","Africa","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Northern South America","Southern America","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Malesia","Asia-Tropical","1","Yes","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","West Tropical Africa","Africa","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Indo-China","Asia-Tropical","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","South-Central U.S.A.","Northern America","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Russian Far East","Asia-Temperate","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Western Indian Ocean","Africa","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Western South America","Southern America","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Central America","Southern America","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","North-Central U.S.A.","Northern America","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Northeastern U.S.A.","Northern America","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Southeastern U.S.A.","Northern America","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Middle Asia","Asia-Temperate","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","South-Central Pacific","Pacific","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Northeast Tropical Africa","Africa","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Mexico","Northern America","1","Yes","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Southwestern Pacific","Pacific","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Northwestern Pacific","Pacific","1","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Southwestern U.S.A.","Northern America","1","","","","","","","Yes"
