"plant_genus","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","In.GB"
"Hamamelis","Eastern Asia","Asia-Temperate","both","","","Yes","Yes","","",""
"Harpullia","Malesia","Asia-Tropical","0","","","","","","",""
"Harpullia","Papuasia","Asia-Tropical","0","","","","","","",""
"Harpullia","China","Asia-Temperate","0","","","","","","",""
"Harpullia","Indo-China","Asia-Tropical","0","","","","","","",""
"Harpullia","Australia","Australasia","0","Yes","Yes","","","","",""
"Harpullia","Southeastern U.S.A.","Northern America","1","","","","","","",""
"Harpullia","Indian Subcontinent","Asia-Tropical","0","","","","","","",""
"Harpullia","Southwestern Pacific","Pacific","0","","","","","","",""
"Hedycarya","Southwestern Pacific","Pacific","0","","","","","","",""
"Hedycarya","Australia","Australasia","0","","","","","","",""
"Hedycarya","New Zealand","Australasia","0","Yes","Yes","","","","",""
"Helleborus","Middle Europe","Europe","both","Yes","","Yes","","Yes","","Yes"
"Helleborus","Northern Europe","Europe","both","Yes","","Yes","","Yes","","Yes"
"Helleborus","Southwestern Europe","Europe","0","","","Yes","","Yes","","Yes"
"Helleborus","Eastern Europe","Europe","0","","","Yes","","Yes","","Yes"
"Helleborus","Caucasus","Asia-Temperate","0","","","Yes","","Yes","","Yes"
"Helleborus","Southeastern Europe","Europe","0","Yes","","Yes","","Yes","","Yes"
"Helleborus","China","Asia-Temperate","0","","","Yes","","Yes","","Yes"
"Helleborus","North-Central U.S.A.","Northern America","1","","","Yes","","Yes","","Yes"
"Helleborus","Northeastern U.S.A.","Northern America","1","","","Yes","","Yes","","Yes"
"Helleborus","Northern Africa","Africa","0","","","Yes","","Yes","","Yes"
"Helleborus","Southeastern U.S.A.","Northern America","1","","","Yes","","Yes","","Yes"
"Helleborus","Western Asia","Asia-Temperate","0","","","Yes","","Yes","","Yes"
"Heuchera","Western Canada","Northern America","0","","","Yes","","","","Yes"
"Heuchera","Russian Far East","Asia-Temperate","0","","","Yes","","","","Yes"
"Heuchera","North-Central U.S.A.","Northern America","0","","","Yes","","","","Yes"
"Heuchera","Northwestern U.S.A.","Northern America","0","","","Yes","","","","Yes"
"Heuchera","Eastern Canada","Northern America","0","","","Yes","","","","Yes"
"Heuchera","Northeastern U.S.A.","Northern America","0","","","Yes","","","","Yes"
"Heuchera","Southwestern U.S.A.","Northern America","0","","","Yes","","","","Yes"
"Heuchera","Subarctic America","Northern America","0","","","Yes","","","","Yes"
"Heuchera","South-Central U.S.A.","Northern America","0","","","Yes","","","","Yes"
"Heuchera","Northern Europe","Europe","1","Yes","","Yes","","","","Yes"
"Heuchera","Southeastern U.S.A.","Northern America","0","","Yes","Yes","","","","Yes"
"Heuchera","Mexico","Northern America","0","","","Yes","","","","Yes"
"Heuchera","Middle Europe","Europe","1","Yes","","Yes","","","","Yes"
"Hibbertia","Western Indian Ocean","Africa","0","","","","","","",""
"Hibbertia","Papuasia","Asia-Tropical","0","","","","","","",""
"Hibbertia","Australia","Australasia","0","Yes","Yes","","","","",""
"Hibbertia","Southwestern Pacific","Pacific","0","","","","","","",""
"Hibiscus","Southeastern Europe","Europe","0","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Northwestern U.S.A.","Northern America","1","","","Yes","Yes","","","Yes"
"Hibiscus","South-Central Pacific","Pacific","both","","","Yes","Yes","","","Yes"
"Hibiscus","Northeastern U.S.A.","Northern America","both","","","Yes","Yes","","","Yes"
"Hibiscus","Central America","Southern America","0","","","Yes","Yes","","","Yes"
"Hibiscus","Southeastern U.S.A.","Northern America","0","","","Yes","Yes","","","Yes"
"Hibiscus","Eastern Canada","Northern America","both","","","Yes","Yes","","","Yes"
"Hibiscus","Western Indian Ocean","Africa","both","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Southwestern Europe","Europe","both","","","Yes","Yes","","","Yes"
"Hibiscus","South-Central U.S.A.","Northern America","0","","","Yes","Yes","","","Yes"
"Hibiscus","North-Central U.S.A.","Northern America","both","","","Yes","Yes","","","Yes"
"Hibiscus","Southwestern U.S.A.","Northern America","0","","","Yes","Yes","","","Yes"
"Hibiscus","Western Asia","Asia-Temperate","both","","","Yes","Yes","","","Yes"
"Hibiscus","Southwestern Pacific","Pacific","0","","","Yes","Yes","","","Yes"
"Hibiscus","Eastern Asia","Asia-Temperate","0","Yes","","Yes","Yes","","","Yes"
"Hibiscus","China","Asia-Temperate","both","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Western Canada","Northern America","1","","","Yes","Yes","","","Yes"
"Hibiscus","Caribbean","Southern America","both","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Australia","Australasia","both","Yes","Yes","Yes","Yes","","","Yes"
"Hibiscus","Indian Subcontinent","Asia-Tropical","0","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Indo-China","Asia-Tropical","0","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Mexico","Northern America","0","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Arabian Peninsula","Asia-Temperate","0","","","Yes","Yes","","","Yes"
"Hibiscus","New Zealand","Australasia","both","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Malesia","Asia-Tropical","0","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Russian Far East","Asia-Temperate","1","","","Yes","Yes","","","Yes"
"Hibiscus","Caucasus","Asia-Temperate","0","","","Yes","Yes","","","Yes"
"Hibiscus","Siberia","Asia-Temperate","1","","","Yes","Yes","","","Yes"
"Hibiscus","Northeast Tropical Africa","Africa","0","","","Yes","Yes","","","Yes"
"Hibiscus","Northern Europe","Europe","1","Yes","Yes","Yes","Yes","","","Yes"
"Hibiscus","Middle Asia","Asia-Temperate","1","","","Yes","Yes","","","Yes"
"Hibiscus","Southern Africa","Africa","0","","","Yes","Yes","","","Yes"
"Hibiscus","Papuasia","Asia-Tropical","0","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Middle Europe","Europe","both","","","Yes","Yes","","","Yes"
"Hibiscus","Mongolia","Asia-Temperate","1","","","Yes","Yes","","","Yes"
"Hibiscus","Northwestern Pacific","Pacific","0","","","Yes","Yes","","","Yes"
"Hibiscus","West Tropical Africa","Africa","0","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Southern South America","Southern America","both","","","Yes","Yes","","","Yes"
"Hibiscus","South Tropical Africa","Africa","0","Yes","","Yes","Yes","","","Yes"
"Hibiscus","East Tropical Africa","Africa","0","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Northern Africa","Africa","0","","","Yes","Yes","","","Yes"
"Hibiscus","Northern South America","Southern America","0","","","Yes","Yes","","","Yes"
"Hibiscus","North-Central Pacific","Pacific","0","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Eastern Europe","Europe","0","","","Yes","Yes","","","Yes"
"Hibiscus","Western South America","Southern America","both","","","Yes","Yes","","","Yes"
"Hibiscus","Macaronesia","Africa","both","","","Yes","Yes","","","Yes"
"Hibiscus","Brazil","Southern America","0","","","Yes","Yes","","","Yes"
"Hibiscus","West-Central Tropical Africa","Africa","0","Yes","","Yes","Yes","","","Yes"
"Hibiscus","Middle Atlantic Ocean","Africa","both","","","Yes","Yes","","","Yes"
"Hovea","Australia","Australasia","0","Yes","Yes","","","","",""
"Hudsonia","North-Central U.S.A.","Northern America","0","","","","","","",""
"Hudsonia","Eastern Canada","Northern America","0","","","","","","",""
"Hudsonia","Western Canada","Northern America","0","","","","","","",""
"Hudsonia","Subarctic America","Northern America","0","","","","","","",""
"Hudsonia","Northeastern U.S.A.","Northern America","0","","","","","","",""
"Hudsonia","Southeastern U.S.A.","Northern America","0","","Yes","","","","",""
"Hydrangea","Western South America","Southern America","0","","","Yes","","Yes","","Yes"
"Hydrangea","Northeastern U.S.A.","Northern America","both","","","Yes","","Yes","","Yes"
"Hydrangea","New Zealand","Australasia","1","","","Yes","","Yes","","Yes"
"Hydrangea","Southern South America","Southern America","both","","","Yes","","Yes","","Yes"
"Hydrangea","Caribbean","Southern America","1","","","Yes","","Yes","","Yes"
"Hydrangea","North-Central Pacific","Pacific","0","Yes","Yes","Yes","","Yes","","Yes"
"Hydrangea","Southeastern U.S.A.","Northern America","0","","","Yes","","Yes","","Yes"
"Hydrangea","Central America","Southern America","0","","","Yes","","Yes","","Yes"
"Hydrangea","Mexico","Northern America","0","Yes","","Yes","","Yes","","Yes"
"Hydrangea","Eastern Canada","Northern America","1","","","Yes","","Yes","","Yes"
"Hydrangea","Indian Subcontinent","Asia-Tropical","0","","","Yes","","Yes","","Yes"
"Hydrangea","North-Central U.S.A.","Northern America","0","","","Yes","","Yes","","Yes"
"Hydrangea","Papuasia","Asia-Tropical","0","","","Yes","","Yes","","Yes"
"Hydrangea","Southwestern Europe","Europe","1","","","Yes","","Yes","","Yes"
"Hydrangea","China","Asia-Temperate","0","","","Yes","","Yes","","Yes"
"Hydrangea","Indo-China","Asia-Tropical","0","","","Yes","","Yes","","Yes"
"Hydrangea","Macaronesia","Africa","1","","","Yes","","Yes","","Yes"
"Hydrangea","Southeastern Europe","Europe","1","","","Yes","","Yes","","Yes"
"Hydrangea","Malesia","Asia-Tropical","0","","","Yes","","Yes","","Yes"
"Hydrangea","Subantarctic Islands","Antarctica","1","","","Yes","","Yes","","Yes"
"Hydrangea","Northern South America","Southern America","0","","","Yes","","Yes","","Yes"
"Hydrangea","Eastern Europe","Europe","1","","","Yes","","Yes","","Yes"
"Hydrangea","Russian Far East","Asia-Temperate","0","","","Yes","","Yes","","Yes"
"Hydrangea","Western Indian Ocean","Africa","1","","","Yes","","Yes","","Yes"
"Hydrangea","Eastern Asia","Asia-Temperate","0","Yes","","Yes","","Yes","","Yes"
"Hydrangea","Northern Europe","Europe","1","Yes","","Yes","","Yes","","Yes"
"Hydrocotyle","Australia","Australasia","0","Yes","Yes","","","","","Yes"
"Hydrocotyle","Southeastern Europe","Europe","0","","","","","","","Yes"
"Hydrocotyle","Mexico","Northern America","0","","","","","","","Yes"
"Hydrocotyle","Middle Europe","Europe","0","","","","","","","Yes"
"Hydrocotyle","Indo-China","Asia-Tropical","0","","","","","","","Yes"
"Hydrocotyle","South-Central Pacific","Pacific","0","","","","","","","Yes"
"Hydrocotyle","Caucasus","Asia-Temperate","both","","","","","","","Yes"
"Hydrocotyle","West Tropical Africa","Africa","both","","","","","","","Yes"
"Hydrocotyle","Northeastern U.S.A.","Northern America","0","","","","","","","Yes"
"Hydrocotyle","Northeast Tropical Africa","Africa","both","","","","","","","Yes"
"Hydrocotyle","West-Central Tropical Africa","Africa","both","","","","","","","Yes"
"Hydrocotyle","Macaronesia","Africa","both","","","","","","","Yes"
"Hydrocotyle","Russian Far East","Asia-Temperate","0","","","","","","","Yes"
"Hydrocotyle","Malesia","Asia-Tropical","0","","","","","","","Yes"
"Hydrocotyle","Southwestern Europe","Europe","0","","","","","","","Yes"
"Hydrocotyle","Eastern Europe","Europe","0","","","","","","","Yes"
"Hydrocotyle","South Tropical Africa","Africa","0","","","","","","","Yes"
"Hydrocotyle","Southern Africa","Africa","both","","","","","","","Yes"
"Hydrocotyle","Southwestern Pacific","Pacific","both","","","","","","","Yes"
"Hydrocotyle","Eastern Canada","Northern America","0","","","","","","","Yes"
"Hydrocotyle","Indian Subcontinent","Asia-Tropical","0","","","","","","","Yes"
"Hydrocotyle","Western Indian Ocean","Africa","both","","","","","","","Yes"
"Hydrocotyle","South-Central U.S.A.","Northern America","0","","","","","","","Yes"
"Hydrocotyle","Papuasia","Asia-Tropical","0","","","","","","","Yes"
"Hydrocotyle","Western Asia","Asia-Temperate","0","","","","","","","Yes"
"Hydrocotyle","East Tropical Africa","Africa","0","","","","","","","Yes"
"Hydrocotyle","Southeastern U.S.A.","Northern America","0","","","","","","","Yes"
"Hydrocotyle","North-Central U.S.A.","Northern America","0","","","","","","","Yes"
"Hydrocotyle","Subantarctic Islands","Antarctica","0","","","","","","","Yes"
"Hydrocotyle","Southern South America","Southern America","0","","","","","","","Yes"
"Hydrocotyle","Northwestern U.S.A.","Northern America","0","","","","","","","Yes"
"Hydrocotyle","New Zealand","Australasia","0","","","","","","","Yes"
"Hydrocotyle","Western South America","Southern America","0","","","","","","","Yes"
"Hydrocotyle","China","Asia-Temperate","0","","","","","","","Yes"
"Hydrocotyle","Siberia","Asia-Temperate","1","","","","","","","Yes"
"Hydrocotyle","Northern South America","Southern America","0","","","","","","","Yes"
"Hydrocotyle","Caribbean","Southern America","0","","","","","","","Yes"
"Hydrocotyle","Eastern Asia","Asia-Temperate","0","","","","","","","Yes"
"Hydrocotyle","Central America","Southern America","both","","","","","","","Yes"
"Hydrocotyle","Arabian Peninsula","Asia-Temperate","both","","","","","","","Yes"
"Hydrocotyle","Southwestern U.S.A.","Northern America","0","","","","","","","Yes"
"Hydrocotyle","North-Central Pacific","Pacific","1","","","","","","","Yes"
"Hydrocotyle","Northern Africa","Africa","both","","","","","","","Yes"
"Hydrocotyle","Brazil","Southern America","0","","","","","","","Yes"
"Hydrocotyle","Northern Europe","Europe","0","","","","","","","Yes"
"Iberis","Northern Africa","Africa","0","","","","","","","Yes"
"Iberis","Southwestern Europe","Europe","0","","","","","","","Yes"
"Iberis","Southeastern Europe","Europe","0","Yes","Yes","","","","","Yes"
"Iberis","Eastern Europe","Europe","both","","","","","","","Yes"
"Iberis","Middle Europe","Europe","both","","","","","","","Yes"
"Iberis","New Zealand","Australasia","1","","","","","","","Yes"
"Iberis","Western Asia","Asia-Temperate","0","","","","","","","Yes"
"Iberis","South-Central U.S.A.","Northern America","1","","","","","","","Yes"
"Iberis","Northern Europe","Europe","both","","","","","","","Yes"
"Iberis","Southwestern U.S.A.","Northern America","1","","Yes","","","","","Yes"
"Iberis","Northeastern U.S.A.","Northern America","1","","","","","","","Yes"
"Iberis","Macaronesia","Africa","both","","","","","","","Yes"
"Iberis","Western South America","Southern America","1","","","","","","","Yes"
"Iberis","Southern South America","Southern America","1","","","","","","","Yes"
"Iberis","Middle Asia","Asia-Temperate","1","","","","","","","Yes"
"Iberis","Eastern Canada","Northern America","1","","","","","","","Yes"
"Iberis","Indian Subcontinent","Asia-Tropical","1","","","","","","","Yes"
"Iberis","Russian Far East","Asia-Temperate","1","","","","","","","Yes"
"Iberis","Caribbean","Southern America","1","","","","","","","Yes"
"Iberis","Northwestern U.S.A.","Northern America","1","","","","","","","Yes"
"Iberis","Arabian Peninsula","Asia-Temperate","1","","","","","","","Yes"
"Iberis","Caucasus","Asia-Temperate","0","","","","","","","Yes"
"Iberis","Eastern Asia","Asia-Temperate","1","","","","","","","Yes"
"Ilex","Central America","Southern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","Australia","Australasia","both","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","Indian Subcontinent","Asia-Tropical","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","Mexico","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","Southeastern U.S.A.","Northern America","0","","Yes","Yes","Yes","Yes","Yes","Yes"
"Ilex","Southeastern Europe","Europe","0","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Ilex","Eastern Asia","Asia-Temperate","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","Indo-China","Asia-Tropical","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","Malesia","Asia-Tropical","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","Northern Africa","Africa","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","China","Asia-Temperate","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","Southern South America","Southern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","Southwestern Pacific","Pacific","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","Caribbean","Southern America","both","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","Russian Far East","Asia-Temperate","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","Middle Europe","Europe","0","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Ilex","West-Central Tropical Africa","Africa","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","West Tropical Africa","Africa","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","Brazil","Southern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","Northern Europe","Europe","both","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Ilex","Southwestern Europe","Europe","0","Yes","","Yes","Yes","Yes","Yes","Yes"
"Ilex","Northeast Tropical Africa","Africa","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","Northern South America","Southern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","Eastern Canada","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","South-Central Pacific","Pacific","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","Northeastern U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","Papuasia","Asia-Tropical","0","","","Yes","Yes","Yes","Yes","Yes"
"Ilex","Western South America","Southern America","0","","","Yes","Yes","Yes","Yes","Yes"
